Overall Qual,Overall Cond,1st Flr SF,2nd Flr SF,Gr Liv Area,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,TotRms AbvGrd,Fireplaces,Misc Val,Year Built Year Remod/Add,Mas Vnr Area,Total Bsmt SF,Bsmt Full Bath,Bsmt Half Bath,Garage Yr Blt,Garage Cars,Garage Area
7,5,807,702,1509,2,1,3,1,8,1,0,4012009,0.0,783.0,0.0,0.0,2003.0,2.0,393.0
5,6,845,0,845,1,0,3,1,6,0,0,3973910,0.0,845.0,0.0,0.0,1982.0,1.0,264.0
10,5,1426,1519,2945,3,1,3,1,10,1,0,4024036,1031.0,1410.0,0.0,0.0,2006.0,3.0,641.0
6,5,1431,0,1431,1,0,3,1,6,1,0,3849444,305.0,1099.0,0.0,1.0,1962.0,1.0,296.0
5,5,892,0,892,1,0,3,1,5,0,0,3869089,60.0,892.0,0.0,0.0,1967.0,1.0,288.0
7,6,1329,0,1329,1,1,3,1,5,2,0,3841600,128.0,1329.0,0.0,0.0,1960.0,2.0,441.0
5,4,1779,0,1779,1,1,3,1,6,1,0,3859170,0.0,1763.0,1.0,0.0,1955.0,2.0,454.0
7,5,1555,0,1555,2,0,2,1,7,1,0,4028049,130.0,1373.0,0.0,0.0,2007.0,3.0,660.0
6,6,788,448,1236,2,0,3,1,6,1,0,3753750,0.0,768.0,1.0,0.0,1985.0,1.0,384.0
7,5,873,778,1651,2,1,3,1,7,1,0,3996001,0.0,831.0,0.0,0.0,1999.0,2.0,450.0
5,8,886,0,886,1,0,2,1,4,0,0,3868248,0.0,190.0,0.0,0.0,1938.0,1.0,273.0
6,5,1700,0,1700,2,0,3,1,7,0,0,4012009,120.0,1682.0,1.0,0.0,2003.0,2.0,544.0
6,6,1168,678,1846,2,0,3,1,7,1,0,3800550,320.0,1040.0,0.0,0.0,1949.0,1.0,315.0
5,5,1252,668,1920,2,0,4,1,8,1,0,3833764,0.0,1052.0,1.0,0.0,1958.0,2.0,451.0
4,6,1088,0,1088,1,0,2,1,4,0,0,3853369,20.0,1088.0,0.0,0.0,2002.0,2.0,520.0
4,5,1362,0,1362,1,0,3,1,6,1,0,3829849,160.0,1040.0,1.0,0.0,1982.0,3.0,768.0
6,5,1314,0,1314,2,0,3,1,6,1,0,4024036,0.0,1314.0,0.0,0.0,2006.0,2.0,440.0
6,5,1294,0,1294,2,0,3,1,6,0,0,3964081,88.0,1278.0,1.0,0.0,1991.0,2.0,496.0
7,5,1274,0,1274,2,0,3,1,6,0,0,4024035,80.0,1274.0,1.0,0.0,2005.0,2.0,508.0
7,6,1689,0,1689,2,0,3,1,7,0,0,4028049,0.0,1689.0,0.0,0.0,2007.0,3.0,954.0
9,5,1641,0,1641,2,0,3,1,7,0,0,4032064,406.0,1641.0,1.0,0.0,2008.0,3.0,885.0
7,5,617,462,1079,1,0,2,1,5,1,0,3798600,0.0,570.0,0.0,0.0,1948.0,1.0,249.0
5,6,984,0,984,1,0,2,1,5,0,0,3837681,164.0,984.0,1.0,0.0,1959.0,1.0,308.0
4,4,960,0,960,1,0,2,1,5,0,0,3744000,0.0,960.0,0.0,0.0,1997.0,1.0,308.0
5,5,1044,0,1044,1,0,2,1,4,0,54,3810304,0.0,540.0,0.0,0.0,1952.0,2.0,504.0
5,7,1027,606,1633,1,0,3,1,7,1,0,3913532,0.0,1027.0,0.0,0.0,1948.0,1.0,240.0
6,6,1137,0,1137,2,0,2,1,5,1,0,3948169,72.0,1112.0,1.0,0.0,1987.0,2.0,551.0
6,7,1380,0,1380,1,1,3,1,6,0,0,3853369,295.0,1380.0,0.0,0.0,1963.0,1.0,364.0
6,5,1256,0,1256,2,0,3,1,6,1,0,3944196,228.0,1256.0,0.0,0.0,1986.0,2.0,578.0
5,5,1142,0,1142,1,1,3,1,6,1,0,3904576,0.0,1142.0,1.0,0.0,1976.0,2.0,528.0
6,7,2158,0,2158,2,0,4,1,7,1,0,3901950,0.0,1202.0,1.0,0.0,1950.0,2.0,576.0
8,5,1629,0,1629,2,0,3,1,9,1,0,4010006,236.0,1616.0,1.0,0.0,2002.0,3.0,808.0
6,5,1080,0,1080,1,1,3,1,5,0,0,3932289,0.0,1084.0,0.0,0.0,1983.0,2.0,484.0
7,5,1372,1274,2646,2,1,4,1,9,1,0,3972049,256.0,1347.0,1.0,0.0,1993.0,3.0,656.0
7,5,738,753,1491,2,1,3,1,7,1,0,4024036,0.0,738.0,0.0,0.0,2006.0,2.0,484.0
6,5,924,770,1694,2,1,3,1,7,1,0,3976036,32.0,392.0,0.0,0.0,1994.0,2.0,398.0
5,9,684,396,1080,1,0,3,1,5,0,0,3772440,0.0,684.0,0.0,0.0,0.0,0.0,0.0
6,5,704,718,1422,2,1,3,1,7,1,0,4022030,0.0,704.0,0.0,0.0,2005.0,2.0,440.0
7,5,1301,0,1301,2,0,2,1,5,1,0,4024036,0.0,1293.0,1.0,0.0,2006.0,2.0,572.0
7,6,1236,857,2093,2,1,3,1,7,1,0,3954126,123.0,791.0,0.0,0.0,1986.0,2.0,542.0
5,5,1073,0,1073,1,0,3,1,6,0,0,3869089,340.0,1073.0,0.0,0.0,1967.0,1.0,270.0
7,5,1506,0,1506,2,0,3,1,7,1,0,4022030,143.0,1494.0,1.0,0.0,2005.0,2.0,672.0
7,6,1334,0,1334,2,0,3,1,7,0,0,3869089,264.0,1334.0,1.0,0.0,1967.0,2.0,477.0
7,5,1295,0,1295,2,0,2,1,5,0,0,3944196,0.0,0.0,0.0,0.0,1986.0,1.0,312.0
7,6,672,672,1344,1,1,3,1,6,1,0,3838710,0.0,672.0,1.0,0.0,1979.0,2.0,456.0
5,7,732,0,732,1,0,2,1,4,0,0,3810304,0.0,732.0,1.0,0.0,1952.0,1.0,240.0
8,5,1468,0,1468,2,0,3,1,6,1,0,4032064,0.0,1468.0,0.0,0.0,2008.0,3.0,904.0
6,5,1069,0,1069,2,0,2,1,4,1,0,3900625,0.0,1069.0,0.0,1.0,1975.0,2.0,440.0
5,6,1040,0,1040,1,0,3,1,6,0,0,3900625,0.0,1040.0,0.0,0.0,1975.0,2.0,499.0
5,5,999,0,999,1,0,3,1,6,0,0,3853369,0.0,925.0,1.0,0.0,1963.0,1.0,308.0
7,5,1349,0,1349,2,0,3,1,6,0,0,4002000,108.0,1349.0,0.0,0.0,2000.0,2.0,539.0
7,5,1442,0,1442,2,0,3,1,5,0,0,3960100,0.0,1424.0,0.0,0.0,1990.0,2.0,500.0
4,6,747,0,747,1,0,2,1,4,0,0,3792750,0.0,747.0,0.0,0.0,1945.0,1.0,220.0
8,5,1578,0,1578,2,0,3,1,7,1,0,4034072,194.0,1573.0,0.0,0.0,2008.0,3.0,840.0
5,5,882,0,882,1,0,2,1,4,0,0,3825936,0.0,0.0,0.0,0.0,1956.0,1.0,308.0
7,5,1511,0,1511,2,0,2,1,5,1,0,4008004,40.0,1368.0,1.0,0.0,2002.0,2.0,398.0
6,6,1128,0,1128,1,0,3,1,6,1,0,3857296,138.0,1302.0,1.0,0.0,1964.0,2.0,480.0
7,7,1312,0,1312,1,1,3,1,6,1,6500,3917958,125.0,1312.0,0.0,0.0,1958.0,2.0,495.0
5,5,630,672,1302,2,1,3,1,6,0,0,3888784,356.0,630.0,0.0,0.0,1972.0,1.0,264.0
9,5,2696,0,2696,2,1,3,1,10,2,0,4014012,1095.0,2846.0,1.0,0.0,2003.0,3.0,958.0
7,5,628,728,1356,2,1,3,1,6,1,0,4028049,0.0,628.0,0.0,0.0,2007.0,2.0,484.0
9,5,1130,1054,2184,2,1,3,1,10,1,0,4032064,154.0,1104.0,1.0,0.0,2008.0,3.0,836.0
7,6,1098,866,1964,2,1,4,1,8,1,0,3904576,660.0,803.0,0.0,0.0,1976.0,2.0,483.0
8,5,1321,0,1321,1,0,1,1,4,1,0,3960100,0.0,1312.0,1.0,0.0,1990.0,2.0,484.0
8,5,1646,0,1646,2,0,2,1,5,1,0,4018020,186.0,1594.0,1.0,1.0,2004.0,2.0,525.0
7,7,1260,0,1260,2,0,3,1,6,0,0,3932289,174.0,1260.0,1.0,0.0,1983.0,2.0,598.0
5,7,926,0,1316,1,0,3,1,6,0,0,3859929,0.0,926.0,1.0,0.0,1974.0,2.0,484.0
5,7,768,664,1432,2,0,2,1,7,0,0,3823820,0.0,264.0,0.0,0.0,1910.0,2.0,360.0
7,5,1029,929,1958,2,1,3,1,7,1,0,3989994,0.0,779.0,1.0,0.0,1994.0,2.0,499.0
8,5,1788,0,1788,2,0,3,1,7,1,0,4004001,0.0,1753.0,0.0,0.0,2001.0,2.0,522.0
8,5,832,1103,1935,2,1,3,1,8,0,0,4036081,110.0,832.0,1.0,0.0,2009.0,2.0,552.0
6,6,1272,0,1969,2,0,4,1,9,1,0,3794604,0.0,1272.0,0.0,0.0,1938.0,2.0,400.0
7,5,847,1139,1986,2,1,4,1,9,1,0,4012009,196.0,847.0,0.0,0.0,2003.0,2.0,434.0
7,5,1214,0,1214,2,0,2,1,6,0,0,4038090,0.0,1214.0,0.0,0.0,2010.0,2.0,520.0
8,5,1342,0,1342,2,0,2,1,6,1,0,4026042,176.0,1342.0,1.0,0.0,2007.0,2.0,550.0
8,6,2898,0,2898,2,0,2,1,10,1,0,3904576,0.0,1565.0,1.0,0.0,1976.0,2.0,665.0
8,5,878,1126,2004,2,1,4,1,8,1,0,4008004,0.0,870.0,1.0,0.0,2002.0,3.0,644.0
6,5,986,0,986,1,0,2,1,5,1,0,3755700,0.0,960.0,0.0,0.0,1926.0,1.0,180.0
7,7,1108,0,1108,1,0,3,1,6,1,0,3763500,0.0,637.0,0.0,0.0,1930.0,1.0,280.0
3,4,694,520,1214,1,0,3,1,6,0,0,3734250,0.0,672.0,0.0,0.0,1998.0,3.0,936.0
8,6,2217,0,2217,2,0,4,1,8,1,0,3880900,0.0,2217.0,1.0,0.0,1970.0,2.0,621.0
6,7,1575,626,2201,2,0,4,1,8,1,0,3865156,0.0,697.0,0.0,0.0,1966.0,2.0,432.0
7,5,1220,0,1220,2,0,2,1,5,1,0,4022030,16.0,1220.0,0.0,0.0,2005.0,2.0,397.0
7,9,689,689,1378,2,0,3,1,7,1,0,3865640,0.0,689.0,0.0,0.0,1928.0,2.0,360.0
4,7,930,0,930,1,0,2,1,6,0,0,3903676,0.0,0.0,0.0,0.0,1946.0,1.0,308.0
5,5,988,0,988,1,0,2,1,5,0,0,3833764,0.0,988.0,1.0,0.0,1958.0,1.0,264.0
8,5,1964,0,1964,2,1,3,1,7,1,0,4022030,674.0,1964.0,1.0,0.0,2005.0,3.0,892.0
7,5,1270,0,1270,2,0,2,1,6,0,0,4022030,0.0,1270.0,0.0,0.0,2005.0,2.0,524.0
5,5,1120,1120,2240,2,0,6,2,12,0,0,3916441,0.0,0.0,0.0,0.0,1979.0,2.0,528.0
8,5,1494,0,1494,1,1,1,1,5,1,0,3978030,0.0,1494.0,1.0,0.0,1994.0,2.0,478.0
5,5,1364,0,1364,1,1,3,1,6,1,0,3829849,0.0,1179.0,0.0,0.0,1957.0,1.0,331.0
9,5,1476,677,2153,2,1,3,1,8,2,0,4000000,204.0,1440.0,1.0,0.0,2000.0,3.0,736.0
4,6,897,439,1336,1,1,3,1,7,0,0,3744000,0.0,637.0,0.0,0.0,1994.0,1.0,570.0
7,5,760,896,1656,2,1,3,1,7,1,0,4014012,92.0,746.0,0.0,0.0,2003.0,2.0,397.0
6,5,795,704,1499,2,1,3,1,6,1,0,3980025,68.0,781.0,0.0,0.0,1995.0,2.0,473.0
8,5,1490,1304,2794,2,1,4,1,9,1,0,3982020,506.0,1462.0,1.0,0.0,1995.0,3.0,810.0
6,6,1118,912,2030,2,1,4,1,8,1,0,3904576,298.0,848.0,0.0,0.0,1976.0,2.0,551.0
6,5,1254,0,1254,1,0,3,1,6,1,0,3845521,291.0,1218.0,1.0,0.0,1961.0,2.0,525.0
8,5,1091,898,1989,2,1,3,1,7,1,0,4008004,210.0,1065.0,1.0,0.0,2002.0,2.0,586.0
5,5,1898,0,1898,2,1,3,1,7,2,0,3825936,0.0,1898.0,0.0,0.0,1956.0,2.0,484.0
5,6,988,0,988,1,0,3,1,5,0,0,3865156,52.0,988.0,1.0,0.0,1974.0,1.0,360.0
7,8,1801,0,1801,2,0,1,1,6,2,0,3912123,0.0,1501.0,1.0,0.0,1959.0,2.0,484.0
5,4,936,936,1872,2,2,4,2,8,0,0,3904576,0.0,0.0,0.0,0.0,1976.0,2.0,484.0
8,5,1531,908,2439,2,1,4,1,7,1,0,4004001,256.0,1531.0,1.0,0.0,2001.0,2.0,560.0
8,5,886,878,1764,2,1,3,1,7,1,0,3998000,192.0,850.0,0.0,0.0,1999.0,2.0,560.0
5,8,1200,0,1200,1,1,1,1,6,0,0,3926070,166.0,864.0,1.0,0.0,1977.0,2.0,884.0
6,7,494,536,1030,1,1,3,1,6,0,0,3888784,380.0,494.0,0.0,0.0,1973.0,1.0,264.0
7,5,1057,977,2034,2,1,3,1,8,0,0,3990006,573.0,1057.0,1.0,0.0,1998.0,2.0,645.0
7,5,1405,0,1405,2,0,2,1,6,1,0,4012009,163.0,1405.0,0.0,0.0,2003.0,2.0,478.0
4,6,1229,0,1229,1,0,3,1,6,0,0,3825936,0.0,1134.0,0.0,0.0,1956.0,1.0,284.0
7,5,992,940,1932,2,1,3,1,7,1,0,4012009,0.0,979.0,1.0,0.0,2003.0,2.0,610.0
6,5,1299,0,1299,1,0,3,1,6,1,0,3898230,0.0,967.0,0.0,0.0,1954.0,2.0,494.0
7,5,1402,0,1402,0,2,2,1,7,1,0,4026042,72.0,1258.0,0.0,2.0,2006.0,3.0,648.0
7,5,1504,0,1504,2,0,1,1,7,1,0,4022030,16.0,1346.0,0.0,0.0,2005.0,2.0,457.0
6,6,1442,0,1442,1,1,4,1,7,0,500,3833764,243.0,1442.0,0.0,0.0,1958.0,1.0,301.0
7,5,951,828,1779,2,1,3,1,7,1,0,3998000,0.0,951.0,1.0,0.0,1999.0,2.0,586.0
8,5,1082,871,1953,2,1,3,1,9,1,0,4022030,0.0,1082.0,0.0,0.0,2005.0,3.0,1043.0
7,5,872,1037,1909,2,1,4,1,8,0,0,4008004,0.0,872.0,0.0,0.0,2002.0,2.0,529.0
7,5,868,762,1630,2,1,3,1,7,1,0,4018020,200.0,868.0,0.0,0.0,2004.0,2.0,436.0
5,7,686,564,1250,1,1,3,1,7,0,0,3740100,0.0,686.0,0.0,1.0,1955.0,1.0,280.0
6,5,1328,0,1328,1,1,3,1,6,2,0,3853369,451.0,1328.0,1.0,0.0,1963.0,2.0,528.0
5,7,988,0,988,1,0,3,1,6,0,0,3802500,0.0,876.0,0.0,0.0,1950.0,1.0,276.0
6,5,854,424,1278,1,0,4,1,6,0,0,3818116,0.0,854.0,0.0,0.0,1954.0,1.0,240.0
6,5,858,858,1716,2,1,3,1,7,0,0,4020025,0.0,858.0,0.0,0.0,2005.0,2.0,615.0
2,3,498,0,498,1,0,1,1,3,0,0,3757510,0.0,498.0,0.0,0.0,1922.0,1.0,216.0
7,7,1420,1420,2840,2,1,4,1,8,2,0,3912484,168.0,1420.0,0.0,1.0,1978.0,4.0,1314.0
6,6,483,504,987,1,1,2,1,5,0,0,3880900,127.0,483.0,0.0,0.0,1987.0,1.0,280.0
4,4,756,0,756,1,0,2,1,4,0,0,3757650,0.0,660.0,0.0,0.0,1945.0,2.0,440.0
8,5,1712,0,1712,2,0,3,1,8,1,0,4010006,270.0,1712.0,1.0,0.0,2002.0,3.0,701.0
6,5,1069,0,1069,2,0,2,1,4,1,0,3908529,0.0,1069.0,0.0,0.0,1977.0,2.0,440.0
7,5,1335,0,1335,2,0,3,1,6,0,0,4026042,0.0,1335.0,0.0,0.0,2007.0,2.0,575.0
8,5,1518,0,1518,1,1,1,1,6,1,0,4014012,472.0,1518.0,0.0,0.0,2003.0,2.0,588.0
8,5,920,860,1780,2,1,3,1,6,1,0,4028049,0.0,920.0,1.0,0.0,2007.0,2.0,612.0
4,1,866,504,1484,2,0,3,1,6,0,0,3724500,0.0,771.0,0.0,0.0,1910.0,1.0,264.0
5,6,966,686,1652,2,0,4,1,7,0,1200,3734250,0.0,686.0,1.0,0.0,1961.0,1.0,416.0
7,5,1271,1232,2503,2,1,3,1,7,1,0,3960100,272.0,1223.0,1.0,0.0,1990.0,2.0,564.0
8,7,2000,704,2704,2,1,4,1,9,3,0,3934140,0.0,1952.0,1.0,0.0,1972.0,2.0,538.0
8,5,1592,0,1592,2,0,3,1,7,1,0,3978030,519.0,1556.0,0.0,0.0,1994.0,2.0,484.0
7,5,754,640,1394,2,1,3,1,7,1,0,4012009,0.0,384.0,0.0,0.0,2003.0,2.0,400.0
4,4,810,518,1328,1,0,3,1,8,0,0,3753750,0.0,686.0,0.0,0.0,1940.0,1.0,210.0
8,5,1593,0,1593,1,1,0,1,5,1,0,4006002,0.0,1593.0,1.0,0.0,2001.0,2.0,682.0
4,5,720,0,720,1,0,2,1,4,0,0,3744000,0.0,720.0,0.0,0.0,0.0,0.0,0.0
5,5,912,0,912,1,0,2,1,5,0,0,3857296,0.0,912.0,0.0,0.0,1964.0,1.0,288.0
8,5,1456,0,1456,2,0,2,1,7,1,0,4012009,40.0,1273.0,0.0,0.0,2003.0,2.0,400.0
7,8,1272,672,1944,2,0,3,1,8,0,400,3818510,0.0,672.0,0.0,0.0,1915.0,1.0,216.0
8,5,1502,0,1502,1,1,1,1,4,0,0,3940225,0.0,1488.0,1.0,0.0,1985.0,2.0,528.0
8,5,1074,990,2064,2,1,4,1,7,1,0,4020025,216.0,1074.0,0.0,0.0,2005.0,2.0,527.0
5,6,1042,534,1576,1,0,3,1,8,1,0,3759600,0.0,1042.0,0.0,0.0,1928.0,1.0,225.0
6,5,773,885,1658,2,1,3,1,8,1,0,3982020,0.0,773.0,1.0,0.0,1995.0,2.0,431.0
3,8,713,0,713,1,0,2,1,5,0,0,3861930,0.0,713.0,0.0,0.0,1936.0,1.0,371.0
7,8,1576,978,2554,1,1,3,1,8,0,0,3776220,0.0,718.0,0.0,0.0,1996.0,2.0,704.0
7,5,744,630,1374,2,1,3,1,7,1,0,4016016,0.0,384.0,1.0,0.0,2004.0,2.0,400.0
8,5,1482,1092,2574,2,1,3,1,10,1,0,4028049,270.0,1482.0,0.0,0.0,2007.0,3.0,868.0
6,6,804,744,1548,2,1,3,1,7,1,0,3904576,0.0,804.0,1.0,0.0,1976.0,2.0,440.0
5,5,1404,0,1404,2,0,3,1,7,1,0,3938000,176.0,1188.0,0.0,0.0,1969.0,2.0,504.0
5,6,720,720,1440,1,1,4,1,7,1,0,3857296,0.0,720.0,0.0,0.0,1964.0,2.0,480.0
8,5,1803,0,1803,2,1,3,1,6,2,0,3978030,0.0,1679.0,1.0,1.0,1994.0,2.0,482.0
5,7,1272,928,2200,2,2,4,2,9,0,0,3805700,0.0,1272.0,2.0,0.0,0.0,0.0,0.0
7,5,1302,735,2037,2,1,3,1,8,1,0,3984016,0.0,672.0,0.0,0.0,1996.0,2.0,472.0
4,7,896,0,896,1,0,2,1,4,0,0,3794700,0.0,0.0,0.0,0.0,1946.0,1.0,280.0
4,7,845,436,1281,2,0,1,1,6,0,0,3836525,0.0,1151.0,1.0,0.0,1978.0,2.0,580.0
8,5,1079,897,1976,2,1,3,1,7,1,0,3992004,242.0,1044.0,1.0,0.0,1998.0,3.0,885.0
6,5,945,663,1608,2,1,3,1,7,1,0,3988009,0.0,945.0,0.0,0.0,1997.0,2.0,470.0
5,5,1210,0,1210,1,1,2,1,7,0,0,3814209,140.0,0.0,0.0,0.0,1953.0,1.0,616.0
5,6,1030,582,1612,1,1,3,1,7,0,0,3894150,0.0,988.0,0.0,0.0,1950.0,1.0,363.0
5,6,1216,0,1728,1,0,3,1,7,1,0,3913812,0.0,1216.0,1.0,0.0,1953.0,1.0,371.0
8,5,1133,1349,2482,2,1,4,1,9,1,0,4022030,245.0,1094.0,0.0,0.0,2005.0,3.0,642.0
7,7,2069,0,2069,2,0,4,1,9,1,0,3933720,0.0,585.0,1.0,0.0,1960.0,2.0,505.0
6,5,1478,0,1478,2,0,3,1,6,2,0,3841600,30.0,1478.0,1.0,0.0,1960.0,2.0,498.0
7,5,806,918,1724,2,1,3,1,8,1,0,4014012,190.0,796.0,0.0,0.0,2003.0,2.0,616.0
7,5,1425,0,1425,2,0,3,1,5,0,0,3992004,0.0,1425.0,1.0,0.0,1998.0,2.0,591.0
5,8,899,423,1322,1,0,4,1,7,0,0,3784928,0.0,672.0,1.0,0.0,1939.0,1.0,280.0
7,7,848,580,1428,1,0,4,1,7,0,0,3743000,0.0,712.0,1.0,0.0,1985.0,2.0,576.0
6,6,1194,0,1194,1,0,3,1,6,0,0,3837681,220.0,1194.0,1.0,0.0,1959.0,1.0,312.0
8,5,895,923,1818,2,1,3,1,8,1,0,4028049,246.0,895.0,1.0,0.0,2007.0,3.0,774.0
8,5,1718,1238,2956,2,1,5,1,11,1,0,4016016,502.0,1706.0,0.0,0.0,2004.0,3.0,916.0
6,6,1210,0,1210,2,0,3,1,6,0,0,3900625,257.0,1128.0,1.0,0.0,1975.0,2.0,528.0
5,4,1001,640,1641,2,0,4,1,5,1,0,3888784,0.0,1001.0,0.0,0.0,1972.0,2.0,490.0
5,7,1053,0,1053,1,1,3,1,6,0,0,3898378,85.0,1008.0,0.0,1.0,1998.0,2.0,750.0
7,5,1064,1061,2125,2,1,4,1,12,2,0,3986012,0.0,1064.0,1.0,0.0,1996.0,2.0,576.0
6,5,1072,0,1072,1,0,2,1,5,0,0,4020025,76.0,547.0,1.0,0.0,2005.0,2.0,525.0
6,5,1664,0,1664,2,0,4,2,10,0,0,3912484,0.0,1664.0,0.0,0.0,1978.0,2.0,616.0
7,5,1337,0,1337,2,0,2,1,5,1,0,3996001,0.0,1405.0,1.0,0.0,1999.0,2.0,511.0
8,6,1226,0,1226,1,0,1,1,4,1,0,3912484,0.0,1226.0,1.0,0.0,1978.0,2.0,484.0
4,4,546,546,1092,1,1,3,1,5,0,0,3888784,0.0,546.0,0.0,0.0,1972.0,1.0,253.0
6,7,849,811,1660,1,1,3,1,6,1,0,3858330,0.0,715.0,0.0,0.0,1939.0,1.0,240.0
6,6,1671,0,1671,2,0,3,1,7,1,0,3928308,101.0,1427.0,0.0,0.0,1978.0,2.0,484.0
7,6,1061,0,1061,1,1,1,1,4,0,0,3962090,0.0,1054.0,1.0,0.0,1990.0,2.0,462.0
5,8,672,0,672,1,0,2,1,4,0,0,3874180,0.0,672.0,0.0,0.0,1940.0,1.0,240.0
5,7,1621,0,1621,2,0,3,1,7,2,0,3900625,161.0,1621.0,1.0,0.0,1975.0,2.0,478.0
8,5,1734,0,1734,2,0,3,1,7,1,0,4028049,328.0,1734.0,1.0,0.0,2007.0,3.0,928.0
5,5,1075,1063,2138,2,0,2,3,11,0,0,3729570,0.0,849.0,0.0,0.0,1910.0,2.0,360.0
6,7,1337,672,2009,2,0,4,1,8,2,0,3759600,0.0,672.0,0.0,0.0,1928.0,3.0,795.0
4,5,1225,0,1225,1,1,3,1,6,0,400,3837681,0.0,950.0,1.0,0.0,0.0,0.0,0.0
6,5,1362,0,1362,1,1,3,1,6,1,0,3845521,491.0,1362.0,1.0,0.0,1961.0,2.0,504.0
5,6,756,378,1134,1,1,3,1,7,0,0,3783000,0.0,756.0,1.0,0.0,1940.0,1.0,240.0
7,5,1362,720,2082,2,1,3,1,6,0,0,4012009,0.0,1362.0,0.0,0.0,2003.0,2.0,484.0
5,5,874,650,1524,1,1,3,1,7,0,0,3833764,180.0,874.0,0.0,0.0,1958.0,1.0,315.0
5,4,1800,0,1800,2,0,6,2,10,0,0,3845521,0.0,1800.0,0.0,0.0,0.0,0.0,0.0
8,5,1411,1171,2582,2,1,4,1,9,1,0,3994002,0.0,1389.0,1.0,0.0,1998.0,3.0,758.0
7,5,1661,0,1661,2,0,3,1,6,0,0,3992004,442.0,1649.0,0.0,0.0,1998.0,2.0,598.0
5,6,1072,504,1576,1,1,3,1,6,1,0,3853692,0.0,1324.0,2.0,0.0,1923.0,2.0,528.0
4,3,960,0,960,1,0,3,1,5,0,0,3825936,0.0,672.0,0.0,0.0,1956.0,1.0,288.0
6,5,926,678,1604,2,1,3,1,7,1,0,3990006,0.0,926.0,0.0,0.0,1997.0,2.0,470.0
1,1,904,0,904,0,1,1,1,4,0,0,3747900,0.0,683.0,1.0,0.0,0.0,0.0,0.0
6,8,684,512,1196,1,0,3,1,7,0,800,3840000,0.0,684.0,0.0,0.0,2005.0,2.0,528.0
3,6,729,0,729,1,0,2,1,5,0,0,3875805,0.0,270.0,0.0,0.0,0.0,0.0,0.0
6,5,1362,0,1362,2,0,2,1,6,1,0,4022030,256.0,1362.0,1.0,0.0,2005.0,2.0,460.0
5,6,1024,940,1964,1,1,4,1,7,0,0,3726450,0.0,940.0,0.0,0.0,0.0,0.0,0.0
4,5,1296,0,1296,2,0,2,2,6,0,500,3869089,0.0,0.0,0.0,0.0,1967.0,2.0,516.0
5,5,624,663,1287,1,1,3,1,6,0,0,3968064,0.0,624.0,0.0,0.0,2001.0,2.0,440.0
5,8,936,316,1252,1,0,3,1,5,0,0,3798828,0.0,504.0,0.0,0.0,1986.0,2.0,576.0
9,5,1905,0,1905,2,0,3,1,8,1,0,4024036,302.0,1905.0,0.0,0.0,2006.0,3.0,788.0
5,6,1130,0,1130,1,0,2,1,5,1,0,3744000,0.0,1120.0,1.0,0.0,1970.0,2.0,720.0
7,5,831,828,1659,2,1,3,1,8,0,0,4016016,122.0,831.0,0.0,0.0,2004.0,2.0,484.0
4,5,894,0,894,1,0,3,1,5,0,0,3818116,0.0,894.0,0.0,0.0,1999.0,2.0,400.0
4,6,1101,600,1701,2,0,4,2,8,0,0,3744000,0.0,600.0,0.0,0.0,0.0,0.0,0.0
4,7,869,0,869,1,0,2,1,4,0,0,3765234,0.0,440.0,0.0,0.0,0.0,0.0,0.0
5,5,1008,0,1008,1,0,1,1,4,1,0,3908529,144.0,923.0,1.0,0.0,1977.0,2.0,678.0
3,5,1733,0,1733,2,0,4,1,8,1,0,3822025,0.0,0.0,0.0,0.0,1955.0,2.0,452.0
5,5,1568,0,1568,1,1,3,1,7,0,0,3869089,0.0,1568.0,0.0,0.0,1967.0,2.0,440.0
8,5,2053,1185,3238,2,1,4,1,9,1,0,3982020,579.0,2033.0,1.0,0.0,1996.0,3.0,666.0
6,5,928,844,1772,2,1,3,1,7,1,0,3992004,120.0,928.0,1.0,0.0,1998.0,2.0,492.0
5,6,864,0,864,1,0,2,1,5,0,0,3869089,0.0,864.0,0.0,1.0,1967.0,1.0,312.0
6,7,892,747,1639,1,1,3,1,6,1,0,3794700,0.0,747.0,0.0,0.0,1946.0,1.0,240.0
8,9,1175,1540,2715,3,1,4,1,11,2,0,3944096,289.0,1142.0,0.0,1.0,1994.0,2.0,831.0
5,3,687,425,1112,2,0,4,1,6,0,0,3771300,0.0,585.0,1.0,0.0,1934.0,1.0,226.0
5,7,1347,0,1347,1,0,3,1,6,0,0,3829849,0.0,1347.0,1.0,1.0,1957.0,2.0,551.0
5,7,964,0,964,1,0,3,1,5,1,0,3845521,56.0,964.0,0.0,0.0,1985.0,2.0,784.0
6,7,1542,1330,2872,2,1,4,1,11,1,0,3944115,424.0,1330.0,1.0,0.0,1977.0,2.0,619.0
6,6,1167,0,1167,2,0,3,1,6,0,0,3968064,106.0,1158.0,1.0,0.0,1992.0,2.0,400.0
7,6,1524,0,1524,2,0,3,1,7,2,0,3916441,0.0,1524.0,1.0,0.0,1979.0,2.0,478.0
5,5,936,0,936,1,0,2,1,4,0,0,3920400,180.0,936.0,1.0,0.0,1980.0,2.0,672.0
