Id,Lot Area,Overall Qual,Overall Cond,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,TotRms AbvGrd,Fireplaces,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Misc Val,Year Built Year Remod/Add
363,9248,6,6,1167,0,0,1167,2,0,3,1,6,0,120,26,0,0,0,0,0,3968064
1401,20270,7,6,1524,0,0,1524,2,0,3,1,7,2,140,0,0,0,0,0,0,3916441
1978,7200,5,5,936,0,0,936,1,0,2,1,4,0,49,0,0,0,0,0,0,3920400
2097,9965,7,5,1282,1414,0,2696,2,1,4,1,10,1,120,184,0,0,168,0,0,4028049
2840,16012,4,4,1482,0,0,1482,2,0,3,1,6,1,0,30,0,0,0,0,0,3845472
862,8445,5,7,768,0,0,768,1,0,2,1,5,0,58,0,0,0,0,0,0,3957804
507,9612,8,5,1468,0,0,1468,2,0,3,1,6,1,210,150,0,0,0,0,0,4034072
1262,10180,5,6,1044,0,0,1044,1,1,3,1,5,1,200,48,0,0,0,0,450,3873024
1228,7584,5,5,1036,0,0,1036,1,0,3,1,5,0,120,24,0,0,0,0,0,3814209
1288,4800,5,5,680,680,0,1360,1,0,2,1,6,0,192,50,0,0,0,0,0,3825730
1243,11900,6,5,1392,0,0,1392,1,1,3,1,6,2,0,0,0,0,192,0,0,3829849
1850,7399,7,5,975,975,0,1950,2,1,3,1,7,1,0,10,0,0,198,0,0,3990006
1589,8940,7,5,1344,0,0,1344,2,0,2,2,8,0,0,0,0,0,0,0,0,3990006
1658,12243,5,6,1484,0,0,1484,2,0,3,1,7,1,224,0,0,0,180,0,0,3884841
446,12878,7,5,1760,0,0,1760,2,0,3,1,8,1,165,190,0,0,0,0,0,4014012
1097,12460,7,5,1037,1285,0,2322,2,1,4,1,8,1,144,44,0,0,0,0,0,3998000
2329,6563,8,5,1742,0,0,1742,2,0,2,1,5,1,114,28,234,0,0,0,0,3940225
1909,9492,5,5,968,408,0,1376,1,0,3,1,6,1,0,0,0,0,0,0,0,3784950
2608,13400,5,5,1086,0,0,1086,1,0,3,1,6,1,0,0,0,0,0,0,0,3865156
656,10410,5,7,808,704,144,1656,2,1,3,1,8,0,0,0,0,140,0,0,0,3807092
1690,14333,8,5,2122,0,0,2122,2,1,2,1,7,1,130,142,0,0,0,0,0,4028049
2853,6000,5,5,1008,0,514,1522,2,0,4,1,7,0,0,0,138,0,0,0,0,3755700
2229,20693,7,5,1696,0,0,1696,2,0,3,1,7,2,0,146,0,0,0,0,0,3884841
1127,10800,8,5,1050,1028,0,2078,2,1,3,1,8,1,0,102,0,0,0,0,0,4030056
2606,10800,5,8,1096,370,0,1466,2,0,3,1,7,1,436,21,0,0,0,0,500,3850704
1268,7200,5,7,876,0,0,876,1,0,2,1,5,1,0,0,0,0,0,0,0,3806401
2809,8581,7,5,851,886,0,1737,2,1,3,1,7,0,0,105,0,0,0,0,0,4024036
529,10625,7,5,1662,0,0,1662,2,0,3,1,8,1,168,120,0,0,0,0,0,4026042
476,8068,6,5,1010,1257,0,2267,2,1,4,1,8,1,120,46,0,0,0,0,0,4008004
2566,8917,5,5,1584,0,0,1584,2,0,4,2,8,0,0,0,0,0,0,0,0,3869089
1902,5000,1,3,334,0,0,334,1,0,1,1,2,0,0,0,0,0,0,0,0,3794700
1547,3636,4,4,796,0,0,796,1,0,2,1,5,0,0,0,100,0,0,0,0,3747900
1185,7500,7,5,952,860,0,1812,2,1,3,1,7,1,144,112,0,0,0,0,0,4008004
2372,1680,6,5,525,567,0,1092,1,1,3,1,6,0,352,0,0,0,0,0,0,3888784
2282,25000,5,4,1632,0,0,1632,2,0,4,2,8,0,0,0,0,0,0,0,0,3869089
910,15863,7,3,1687,998,397,3082,2,1,5,1,12,2,136,63,0,0,0,0,0,3782400
1128,8125,7,6,822,843,0,1665,2,1,3,1,7,0,0,0,0,0,0,0,0,4028049
1659,11700,6,6,1041,702,0,1743,1,2,3,1,7,1,224,0,0,0,0,0,0,3873024
1852,8010,8,5,1072,976,0,2048,2,1,3,1,8,2,0,48,0,0,180,0,0,4014012
456,5001,7,5,1314,0,0,1314,2,0,2,1,6,1,172,62,0,0,0,0,0,4030056
2410,3136,7,5,1405,0,0,1405,2,0,2,1,6,1,148,36,0,0,0,0,0,4012009
1296,5400,7,6,1027,0,0,1027,1,0,2,1,5,1,0,28,0,0,0,0,0,3851520
2682,6120,5,7,741,583,0,1324,1,0,3,1,7,0,0,0,55,0,0,0,0,3829120
237,11479,6,7,1074,0,0,1074,1,0,3,1,6,1,0,52,52,0,0,0,0,3874650
1666,9457,5,6,1422,0,0,1422,1,0,3,1,7,0,252,0,0,0,0,0,0,3920300
2666,11340,6,5,1200,0,0,1200,1,0,4,1,7,0,0,0,228,0,0,0,0,3749850
662,7200,7,9,930,760,0,1690,2,0,4,1,5,0,0,0,112,0,0,0,0,3835280
2490,8471,6,7,1212,0,0,1212,1,0,3,1,6,1,292,12,0,0,0,0,0,3944115
672,10454,6,6,1105,0,0,1105,1,0,3,1,5,0,0,0,0,0,0,0,0,3829849
2915,1484,4,4,546,546,0,1092,1,1,3,1,5,0,0,0,0,0,0,0,0,3888784
452,6904,6,5,1358,0,0,1358,2,0,2,1,6,1,192,36,0,0,0,0,0,4020025
321,14191,8,5,993,915,0,1908,2,1,4,1,9,0,135,0,0,0,0,0,0,4008004
2124,9531,6,5,882,914,0,1796,2,1,3,1,7,0,0,36,0,0,0,0,0,3992004
1278,8513,5,5,1800,0,0,1800,2,0,6,2,10,0,0,0,0,0,0,0,0,3845521
914,6171,6,6,1160,448,0,1608,2,1,3,1,7,1,147,16,0,0,0,0,0,3830750
579,9991,4,4,1620,0,0,1620,2,0,3,1,8,1,120,78,0,0,0,0,0,3938168
1418,9084,5,6,616,495,0,1111,1,0,3,1,5,0,48,0,0,0,0,0,0,3784950
1166,2280,7,5,757,744,0,1501,2,1,3,1,6,0,0,0,0,0,0,0,0,3996001
1797,10411,5,5,725,863,0,1588,3,0,3,1,8,0,0,0,0,0,0,0,0,4028049
2568,8500,5,3,1235,0,0,1235,1,0,2,1,6,0,0,0,0,0,0,0,0,3845521
2075,17541,5,7,1325,0,0,1325,2,0,3,1,6,1,0,42,0,0,0,0,0,3905740
2445,9545,8,5,1205,1029,0,2234,2,1,3,1,7,1,0,50,0,0,0,0,0,4000000
229,14000,7,5,1306,954,0,2260,2,1,3,1,7,0,296,44,0,0,0,0,0,3986012
1663,10500,5,7,576,533,0,1109,1,0,3,1,5,0,35,0,0,0,0,0,0,3951855
2727,13050,5,6,1000,0,0,1000,1,0,1,1,4,2,238,0,148,0,0,0,0,3853369
2226,1782,6,6,529,516,0,1045,1,0,2,1,5,1,180,0,0,0,0,0,0,3920400
130,7207,5,7,858,0,0,858,1,0,2,1,4,0,117,0,0,0,0,0,0,3931664
1675,10943,6,5,1337,0,0,1337,2,0,2,1,5,1,0,68,0,0,0,0,0,3990006
2038,4330,4,6,838,477,0,1315,2,0,3,1,5,0,0,0,0,0,0,0,0,3833764
2416,11660,6,5,1326,0,0,1326,2,0,3,1,6,0,100,0,0,0,0,0,0,4024036
2507,3180,7,5,520,600,80,1200,2,1,2,1,4,0,0,166,0,0,0,0,0,4020025
269,4435,6,5,848,0,0,848,1,0,1,1,4,0,140,0,0,0,0,0,0,4012009
981,7689,5,8,796,0,0,796,1,0,2,1,4,0,138,0,0,0,0,0,0,3888784
2296,8286,5,7,716,716,0,1432,1,1,3,1,6,1,0,136,0,0,240,0,0,3908529
940,10690,5,7,672,672,0,1344,1,0,3,1,6,0,0,128,218,0,0,0,0,3834240
475,7795,7,5,716,716,0,1432,2,1,3,1,6,1,100,51,0,0,0,0,0,4018020
2404,7052,7,5,1364,0,0,1364,2,0,2,1,6,1,192,36,0,0,0,0,0,4020025
2491,9308,5,5,984,0,0,984,1,0,3,1,5,0,0,0,0,0,0,0,0,3861225
601,8125,5,7,864,0,0,864,1,0,3,1,5,0,0,0,0,0,0,0,0,3837681
1640,8035,9,5,1612,0,0,1612,2,0,2,1,6,1,0,164,0,0,0,0,0,4024036
2926,7937,6,6,1003,0,0,1003,1,0,3,1,6,0,120,0,0,0,0,0,0,3936256
653,9600,5,6,1200,0,0,1200,1,0,3,1,6,0,126,0,0,0,0,0,0,3802500
2406,6955,7,5,1368,0,0,1368,2,0,2,1,6,1,132,35,0,0,0,0,0,4022030
2701,21370,5,5,1640,0,0,1640,1,0,3,1,7,1,0,0,225,0,0,0,600,3802500
1472,10126,6,5,1838,0,0,1838,2,0,2,2,8,0,160,67,0,0,0,0,0,3990006
417,2364,6,5,855,601,0,1456,2,1,3,1,6,1,147,0,0,0,0,0,0,3912484
2664,3600,6,7,684,684,0,1368,1,0,3,1,7,0,0,158,0,0,0,0,0,3806630
283,8741,6,4,798,689,0,1487,1,1,3,1,7,1,0,140,0,0,0,0,0,3792750
302,5436,4,8,796,358,0,1154,1,0,3,1,7,0,0,96,0,0,0,0,0,3857454
2053,14149,5,8,1020,0,0,1020,2,0,3,1,5,1,0,0,0,0,0,0,0,3929964
2662,5000,5,4,889,551,0,1440,1,0,3,1,6,0,0,0,77,0,0,0,0,3705000
99,2544,6,5,600,636,0,1236,2,1,2,1,4,0,0,166,0,0,0,0,0,4020025
2674,5000,6,7,1004,660,0,1664,2,0,3,1,7,2,0,24,36,0,0,0,0,3796650
1218,12493,4,5,1100,0,0,1100,1,0,3,1,6,1,355,0,0,0,0,0,0,3841600
2547,10368,6,6,1488,0,0,1488,1,1,3,1,7,1,154,60,0,0,0,0,0,3857296
197,6360,5,6,955,498,0,1453,1,1,3,1,7,2,0,0,35,0,148,0,0,3786900
2091,10357,7,5,1442,0,0,1442,2,0,3,1,6,1,0,244,0,0,0,0,0,3962090
87,9819,5,5,900,0,0,900,1,0,3,1,5,0,0,0,0,0,0,0,0,3869089
690,7936,6,6,1045,0,0,1045,1,0,3,1,6,1,0,0,0,0,0,0,0,3853369
2364,8773,6,5,1419,0,0,1419,2,0,2,1,4,0,196,68,0,0,0,0,0,4008004
2050,11235,5,5,1452,0,0,1452,1,0,2,1,6,1,92,0,88,0,0,0,0,3888720
769,12886,5,6,1464,0,0,1464,2,0,3,1,6,1,302,0,0,0,100,0,0,3924037
348,14892,9,5,1746,0,0,1746,2,0,3,1,7,2,201,39,0,0,0,0,0,4026042
200,6240,5,5,928,608,0,1536,2,0,4,1,7,1,0,10,0,0,0,0,0,3763500
2759,11645,7,5,1734,0,0,1734,2,0,3,1,7,0,160,24,0,0,0,0,0,4020025
1700,14977,8,5,1976,0,0,1976,2,0,2,1,7,1,250,63,0,0,0,0,0,4026042
876,9100,7,5,1212,0,0,1212,2,0,3,1,6,0,356,0,0,0,0,0,0,4004001
2536,8400,5,5,1052,0,0,1052,1,1,3,1,5,0,356,0,0,0,0,0,0,3873024
1821,7420,5,5,1057,0,0,1057,1,0,3,1,6,0,0,0,0,0,0,0,0,3849444
2743,9525,6,5,1068,541,0,1609,1,1,5,1,7,0,0,0,0,0,0,0,0,3814209
1329,7425,7,7,1195,473,0,1668,1,1,3,1,8,0,210,0,0,0,0,0,0,3792750
1451,7990,5,6,924,0,0,924,1,0,3,1,5,0,0,0,0,0,0,0,0,3900625
936,1300,6,6,561,668,0,1229,1,1,2,1,5,1,150,0,0,0,0,0,0,3920400
1948,5500,4,6,882,0,0,882,1,0,1,1,4,0,0,0,0,0,0,0,0,3825936
1839,3606,7,5,1352,0,0,1352,2,0,2,1,5,1,0,241,0,0,0,0,0,4026042
2057,8978,5,5,948,0,0,948,1,0,3,1,6,0,147,0,0,0,0,0,0,3873024
558,9079,5,5,864,0,0,864,1,0,2,1,5,0,158,0,0,0,0,0,0,3845521
2731,1700,7,5,880,680,140,1700,2,1,2,1,7,0,188,36,0,0,200,0,0,3922380
791,9571,5,3,1276,0,0,1276,1,0,3,1,5,0,0,0,0,0,0,0,0,3833764
1421,9938,7,5,1626,0,0,1626,2,1,3,1,7,1,424,40,0,0,0,0,0,3976036
2881,9000,2,3,480,0,0,480,0,0,1,1,4,0,0,0,0,0,0,0,0,3800550
2820,7840,6,5,1012,0,0,1012,2,0,4,0,4,0,0,0,0,0,0,0,0,3900625
1609,12395,5,6,889,0,0,889,1,0,3,1,6,0,0,0,0,0,0,0,0,3936256
1495,9638,6,6,1117,0,0,1117,1,0,3,1,6,1,292,0,0,0,0,0,0,3908529
2388,13418,8,5,1132,1320,0,2452,3,1,4,1,9,1,113,32,0,0,0,0,0,4018020
938,17597,7,9,2365,0,0,2365,2,0,3,1,7,2,200,144,0,0,0,0,0,3959739
1194,8872,5,8,912,0,0,912,1,0,2,1,5,0,0,240,0,0,0,0,0,3945720
2429,3982,8,5,1567,0,0,1567,2,0,1,1,7,1,312,0,0,0,0,0,0,4024036
1937,7134,5,5,1360,0,0,1360,1,0,3,1,6,1,0,50,0,0,0,0,0,3822025
1847,2117,6,5,769,756,0,1525,2,1,3,1,5,1,0,0,0,0,0,0,0,4000000
1550,8155,5,7,780,420,0,1200,1,0,4,1,7,0,0,0,96,0,0,0,0,3763500
2705,5500,7,5,1073,0,0,1073,2,0,2,1,4,0,0,120,0,0,0,0,0,4016016
2713,11553,5,5,1159,0,0,1159,1,1,3,1,7,1,466,0,0,0,0,0,0,3873024
1938,7150,4,4,1040,500,0,1540,1,0,4,1,7,0,0,0,0,0,0,0,0,3822025
1819,6285,5,5,894,0,0,894,1,0,2,1,5,0,192,0,0,0,0,0,0,3908529
23,7500,7,5,814,860,0,1674,2,1,3,1,7,0,0,96,0,0,0,0,0,4000000
2289,2001,4,5,546,546,0,1092,1,1,3,1,6,0,0,0,0,0,0,0,0,3880900
1156,19508,6,5,1430,0,0,1430,2,0,3,1,6,2,117,108,165,0,0,0,0,3896676
2717,7176,6,6,1040,0,0,1040,1,0,3,1,6,1,131,0,0,0,180,0,0,3912484
2101,10652,7,5,1494,0,0,1494,2,0,3,1,7,1,160,33,0,0,0,0,0,4026042
1377,11235,5,6,1075,0,0,1075,1,0,3,1,6,0,64,0,0,0,64,0,0,3853369
1381,10265,5,7,992,0,0,992,1,0,3,1,6,0,204,0,0,0,0,0,600,3943835
2502,14541,8,7,1352,1168,0,2520,2,1,5,1,10,1,209,55,0,0,0,0,0,3972049
2609,10184,6,5,1146,0,0,1146,1,0,3,1,6,1,345,75,0,0,0,0,0,3853369
505,46589,8,7,1686,762,0,2448,2,1,4,1,8,1,517,76,0,0,0,0,0,3997970
1126,10625,7,5,1026,932,0,1958,2,1,3,1,9,1,154,210,0,0,0,0,0,4020025
2914,1470,4,6,630,0,0,630,1,0,1,1,3,0,0,0,0,0,0,0,0,3880900
393,9000,5,5,896,896,0,1792,2,2,4,2,8,0,32,45,0,0,0,0,0,3896676
2405,5911,9,5,1565,0,0,1565,2,0,2,1,6,1,196,56,0,0,0,0,0,4020025
67,8987,8,5,1595,0,0,1595,2,0,2,1,6,1,144,0,0,0,0,0,0,4022030
2227,17871,4,5,1680,0,0,1680,2,0,4,1,7,0,152,0,0,0,0,0,0,3982020
669,11500,6,4,1040,0,0,1040,1,0,3,1,6,1,0,0,156,0,0,0,0,3869089
1772,12257,8,5,1328,1203,0,2531,2,1,4,1,9,1,222,98,0,0,0,0,0,3980025
1775,9044,8,5,1335,1203,0,2538,2,1,4,1,8,1,198,92,0,0,0,0,0,3986012
403,1680,6,5,483,504,0,987,1,1,2,1,5,0,0,0,0,0,0,0,0,3892729
2792,9468,6,5,840,915,0,1755,2,1,3,1,7,1,176,73,0,0,0,0,0,3996001
1247,9373,5,6,1152,0,0,1152,1,1,3,1,6,0,0,0,0,0,0,0,0,3814209
384,7000,7,5,1016,868,0,1884,2,1,3,1,7,1,0,35,0,0,0,0,0,4012009
91,10186,7,5,1061,862,0,1923,2,1,3,1,8,1,240,39,0,0,0,0,0,3968064
863,11664,7,5,1611,0,0,1611,2,0,3,1,6,0,262,93,0,0,0,0,0,4008004
1857,10768,5,8,1437,0,0,1437,2,0,3,1,6,1,0,21,0,0,180,0,0,3959904
1870,10530,7,6,1091,984,0,2075,2,1,3,1,8,1,235,86,0,0,0,0,0,3972049
2318,14859,7,5,1670,0,0,1670,2,0,3,1,7,1,144,60,0,0,0,0,0,4024036
2100,10481,8,5,2140,0,0,2140,2,1,3,1,8,0,136,32,0,0,0,0,0,4026042
1213,9350,5,8,1265,0,0,1265,2,0,3,1,6,1,0,92,0,96,0,0,0,3928035
2046,18030,5,6,1636,971,479,3086,3,0,3,1,12,1,122,0,0,0,0,0,0,3880324
710,5925,3,6,600,368,0,968,1,0,2,1,6,0,0,0,0,0,0,0,0,3724500
2268,6718,8,5,1312,0,0,1312,2,0,2,1,5,0,256,28,0,0,0,0,0,4004001
816,11855,7,5,1168,1619,0,2787,4,2,6,2,8,2,312,0,0,0,0,0,0,4000000
1616,12394,7,5,847,886,0,1733,2,1,3,1,7,1,100,48,0,0,0,0,0,4012009
2233,7000,6,7,720,495,0,1215,1,0,3,1,6,0,0,0,30,0,0,0,0,3783000
439,10367,9,5,1743,0,0,1743,2,0,3,1,8,1,168,45,0,0,0,0,0,4032064
260,15240,5,8,1026,0,0,1026,1,1,3,1,5,0,316,85,0,0,0,0,0,3961908
2523,50271,9,5,1842,0,0,1842,0,1,0,1,5,1,857,72,0,0,0,0,0,3936247
627,13600,7,6,1186,800,0,1986,2,1,3,1,7,3,0,42,0,0,189,0,0,3910350
251,6762,7,5,1208,0,0,1208,2,0,2,1,6,0,105,61,0,0,0,0,0,4024036
2163,8500,7,5,1422,0,0,1422,2,0,3,1,7,0,192,60,0,0,0,0,0,4016016
2819,8877,4,5,1220,0,0,1220,1,0,2,1,6,0,0,0,0,0,0,0,0,3806401
1025,15611,5,6,1126,0,0,1126,2,0,3,1,6,0,180,0,0,0,0,0,0,3908529
2592,13300,5,5,1384,0,0,1384,1,0,2,1,6,0,75,0,0,323,0,0,400,3913956
1491,6500,6,6,1127,0,0,1127,1,1,3,1,6,1,0,0,138,0,0,0,0,3904576
2742,9525,6,4,1216,639,0,1855,2,0,4,1,7,0,182,0,0,0,0,0,0,3853288
2497,6993,5,7,1236,0,0,1236,1,0,3,1,6,1,0,0,0,0,0,0,0,3910234
495,9430,8,5,1268,1097,0,2365,2,1,3,1,8,1,0,128,0,0,180,0,0,3996001
2528,11029,6,7,1512,1142,0,2654,2,1,4,1,9,1,0,65,0,0,222,0,0,3904512
1033,14311,8,5,1236,1104,0,2340,2,1,4,1,9,1,192,180,218,0,0,0,0,3984016
764,10800,5,5,1200,0,0,1200,3,0,3,1,5,0,120,0,0,0,0,0,0,3950156
1165,3604,7,5,703,689,0,1392,2,0,2,1,5,0,0,102,0,0,0,0,0,4028049
2037,10320,6,5,1138,1042,0,2180,1,1,3,1,7,1,0,0,170,0,0,0,0,3734250
113,10603,6,7,1610,0,0,1610,2,0,3,1,6,2,168,68,0,0,0,0,0,3955977
1572,4084,7,6,1501,0,0,1501,2,0,2,1,6,1,240,0,0,0,0,0,0,3944196
2052,7943,4,5,1029,0,0,1029,1,0,3,1,5,0,64,0,39,0,0,0,0,3845521
2702,6930,5,4,1352,0,0,1352,1,0,3,1,6,0,168,0,294,0,0,0,0,3833764
1981,7200,5,8,1072,0,0,1072,1,0,2,1,5,2,0,0,0,0,0,0,0,3783000
2335,16052,10,5,1850,848,0,2698,2,1,4,1,11,1,250,0,0,0,0,0,0,4024036
563,7150,5,6,912,0,0,912,1,0,3,1,6,0,0,0,0,0,0,0,0,3849444
1502,6012,4,5,1152,0,0,1152,2,0,2,2,6,0,0,0,0,0,0,0,0,3822025
1310,5350,7,8,730,720,0,1450,1,0,3,1,7,0,0,192,0,0,0,0,0,3772800
2598,5400,5,6,1073,0,0,1073,1,0,2,1,4,0,0,0,112,0,0,0,0,3780528
2715,9535,5,5,1458,0,0,1458,1,1,3,1,7,1,284,0,0,0,0,0,0,3869089
1810,7441,7,5,1486,0,0,1486,2,0,3,1,7,0,0,32,0,0,0,0,0,4024036
778,15400,5,5,904,611,259,1774,2,0,4,1,8,1,290,40,0,0,0,0,0,3845521
339,10544,5,5,864,615,0,1479,2,0,5,1,8,0,287,0,280,0,0,0,0,3876961
2460,10936,8,5,1504,0,0,1504,2,0,3,1,7,0,144,0,0,0,0,0,0,4024036
320,11316,7,5,824,1070,0,1894,2,1,4,1,8,1,0,40,0,0,0,0,0,4010006
2461,8640,8,5,1278,0,0,1278,2,0,2,1,5,0,0,60,0,0,0,0,0,4024036
2449,12090,8,5,1165,1098,0,2263,2,1,4,1,10,1,144,123,0,0,0,0,0,3992004
817,7939,7,5,1168,1619,0,2787,4,2,6,2,8,2,312,0,0,0,0,0,0,4000000
1096,7750,7,5,707,707,0,1414,2,1,3,1,6,1,100,35,0,0,0,0,0,4008004
1893,9350,6,7,1302,0,0,1302,2,0,3,1,7,0,333,0,0,0,0,0,0,3910324
479,7750,8,5,779,640,0,1419,2,1,3,1,7,1,120,0,0,0,0,0,0,4008004
1657,13001,6,5,1220,0,0,1220,2,0,2,1,6,1,0,0,249,0,0,0,0,3884841
937,13607,6,6,1182,800,0,1982,2,1,3,1,6,1,400,112,0,0,0,0,1500,3944196
879,4435,6,5,848,0,0,848,1,0,1,1,4,0,140,0,0,0,0,0,0,4012009
945,3843,8,5,1648,0,0,1648,2,0,2,1,5,1,162,53,0,153,0,0,0,4030056
1010,5950,8,5,1337,0,0,1337,2,0,2,1,5,1,0,73,154,0,0,0,0,3956121
2861,12400,5,6,1125,592,0,1717,1,1,2,1,7,1,0,0,0,0,113,0,0,3783000
1245,10425,5,5,1104,0,0,1104,1,0,3,1,5,0,0,0,0,0,0,0,0,3829848
854,16269,5,5,907,0,0,907,1,0,3,1,5,0,72,0,0,0,0,0,0,3912484
1437,8998,7,5,782,870,0,1652,2,1,3,1,6,0,0,70,0,0,0,0,0,4000000
586,10400,6,7,1271,1369,0,2640,2,1,5,1,8,1,0,120,0,0,168,0,0,3928099
1947,10134,5,6,735,299,0,1034,1,0,2,1,5,0,0,39,0,0,0,0,0,3783000
815,7007,5,5,1513,0,0,1513,2,0,4,2,8,0,0,0,0,0,0,0,0,3916441
831,11645,8,5,1498,0,0,1498,2,0,3,1,7,1,144,98,0,0,0,0,0,4022030
1919,8250,5,7,1053,0,0,1053,1,0,3,1,6,0,240,0,0,0,109,0,0,3853369
2306,11027,6,5,1293,0,0,1293,2,0,2,1,5,0,280,0,0,0,0,0,0,3818116
430,12350,9,5,2020,0,0,2020,2,0,3,1,7,1,192,98,0,0,0,0,0,4032064
2618,18275,7,8,1900,548,0,2448,3,0,3,1,9,2,520,102,0,0,0,0,0,3920076
245,9206,6,5,977,755,0,1732,2,1,3,1,7,1,192,46,0,0,0,0,0,3940225
462,6240,8,5,1324,0,0,1324,2,0,2,1,6,1,192,38,0,0,0,0,0,4024036
182,9656,2,2,832,0,0,832,1,0,2,1,5,1,0,0,0,0,0,0,0,3788310
1625,7875,7,5,1253,0,0,1253,2,0,3,1,6,1,220,21,0,0,0,0,0,3982020
2381,16259,9,5,1249,1347,0,2596,3,1,4,1,9,0,240,154,0,0,0,0,0,4024036
1827,6173,5,6,902,0,0,902,1,0,3,1,6,0,0,0,0,0,0,0,0,3869089
1580,12890,6,5,1495,0,0,1495,2,0,3,1,8,1,252,0,192,0,0,0,0,3956121
1803,10440,8,5,1584,0,0,1584,2,0,2,1,6,1,0,256,0,0,0,0,0,4028049
1132,7500,7,5,1080,0,0,1080,1,0,3,1,6,0,0,0,0,0,0,0,0,4018020
1941,9532,4,6,1647,0,0,1647,1,0,3,1,6,1,225,0,0,0,0,368,0,3814209
1742,3922,7,5,1258,0,0,1258,2,0,2,1,6,1,144,16,0,0,0,0,0,4026042
2026,8730,6,7,698,698,0,1396,1,0,3,1,7,0,0,0,0,0,259,0,0,3835745
2245,6060,5,9,1001,0,0,1001,1,0,2,1,5,0,154,0,42,86,0,0,0,3873510
1691,14450,9,5,2121,0,0,2121,2,1,3,1,8,1,124,98,0,0,142,0,0,4026042
725,5400,6,6,1044,0,436,1480,1,0,3,1,6,0,0,0,176,0,0,0,0,3744000
1787,10000,8,5,1588,0,0,1588,2,0,3,1,7,1,144,45,0,0,0,0,0,4024036
1216,10007,5,7,1053,0,0,1053,1,1,3,1,5,0,0,0,0,0,0,0,0,3929754
2654,7830,3,5,492,0,0,492,1,0,1,1,3,0,0,0,78,0,0,0,0,3745950
2310,11727,7,6,1851,0,0,1851,2,0,3,1,8,1,0,146,0,0,0,0,0,3876961
761,10320,6,7,754,649,0,1403,1,1,3,1,7,0,0,0,288,0,0,0,0,3762975
1884,10482,6,8,1138,0,0,1138,1,0,3,1,6,0,224,0,0,0,0,0,0,3833764
449,15274,9,5,2452,0,0,2452,2,0,3,1,10,1,0,116,0,0,0,0,0,4012009
856,8800,5,7,1040,0,0,1040,2,0,3,1,5,0,0,0,0,0,288,0,0,3969816
11,10000,6,5,763,892,0,1655,2,1,3,1,7,1,157,84,0,0,0,0,0,3974042
389,10140,6,6,1116,0,0,1116,2,0,3,1,6,1,0,0,0,0,0,0,0,3896676
2415,14054,7,5,879,984,0,1863,2,1,4,1,9,1,100,17,0,0,0,0,0,4024036
77,11218,6,5,1055,790,0,1845,2,1,3,1,8,1,635,104,0,0,0,0,400,3968064
1238,8856,5,4,1176,0,0,1176,1,0,3,1,6,2,0,88,0,0,95,0,0,3829849
223,7800,5,7,892,0,0,892,1,0,3,1,5,0,0,0,0,0,0,0,0,3947728
723,7200,5,4,1022,0,0,1022,1,0,2,1,4,0,0,30,226,0,0,0,0,3831460
2562,10680,5,3,2136,0,0,2136,2,0,4,1,7,0,0,30,0,0,0,0,0,3806401
995,9535,6,5,926,678,0,1604,2,1,3,1,7,0,100,82,0,0,0,0,0,3992004
287,6858,6,4,841,806,0,1647,1,1,4,1,6,0,0,66,136,0,0,0,0,3734250
1152,8100,5,8,864,0,0,864,1,0,3,1,5,1,132,0,0,0,0,0,0,3935727
1449,9216,5,6,1076,0,0,1076,1,1,3,1,5,1,0,0,0,0,0,0,0,3900625
1330,9100,5,6,779,0,156,935,1,0,2,1,4,0,0,0,0,0,0,0,600,3782800
1134,12774,7,5,835,828,0,1663,2,1,3,1,8,0,168,68,0,0,0,0,0,4014012
706,6000,5,7,768,560,0,1328,1,1,3,1,6,0,0,12,0,0,0,0,0,3841500
1617,10364,6,5,806,766,0,1572,2,1,3,1,7,1,0,40,0,0,0,0,0,3982020
1339,6000,6,5,874,468,0,1342,2,0,2,2,7,1,0,0,0,0,0,0,0,3781050
1664,10530,6,5,981,0,0,981,1,1,3,1,5,0,0,312,40,0,0,0,0,3884841
1433,9525,5,6,1099,0,0,1099,1,1,3,1,6,0,278,0,0,0,0,0,0,4001970
75,8880,7,5,1222,888,0,2110,2,1,3,1,8,2,0,130,0,0,0,0,0,3991988
2255,8410,6,6,1026,0,0,1026,1,0,2,1,5,1,193,0,0,0,0,0,0,3896676
1170,4385,9,5,1419,0,0,1419,1,1,2,1,5,1,155,58,0,0,0,0,0,4004001
45,12919,9,5,2364,0,0,2364,2,1,2,1,11,2,0,67,0,0,0,0,0,4038090
836,12464,5,5,1040,0,0,1040,1,0,3,1,6,0,168,0,0,0,0,0,0,3984016
8,5005,8,5,1280,0,0,1280,2,0,2,1,5,0,0,82,0,0,144,0,0,3968064
1704,9591,8,5,1143,1330,0,2473,2,1,4,1,9,1,192,151,0,0,0,0,0,4018020
2068,6960,7,8,798,504,0,1302,1,1,2,1,6,2,0,0,0,0,126,0,0,3876120
1488,9825,5,5,1092,0,0,1092,1,0,3,1,6,0,259,0,0,0,161,0,0,3865156
1391,14175,6,8,1188,0,0,1188,1,0,1,1,4,1,102,89,231,0,0,0,0,3825936
