Overall Qual,Overall Cond,1st Flr SF,2nd Flr SF,Gr Liv Area,Half Bath,Kitchen AbvGr,TotRms AbvGrd,Fireplaces,Misc Val,Year Built Year Remod/Add,Mas Vnr Area,Total Bsmt SF,Bsmt Full Bath,Garage Area,bed_full_bath,Street,Lot Shape,Land Slope,Exter Qual,Exter Cond,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin Type 2,Heating QC,Central Air,Kitchen Qual,Functional,Fireplace Qu,Garage Qual,Garage Cond,Paved Drive,Pool QC,overall_qual_cond,exter_qual_cond,bsmt_qual_cond,mas_vnr_ext_qual_cond,bsmt_sf_qual_cond,garage_area_qual_cond,bsmt_exposure_qual,tot_fire_qu,MS Zoning_C (all),MS Zoning_FV,MS Zoning_I (all),MS Zoning_RH,MS Zoning_RL,MS Zoning_RM,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_Greens,Neighborhood_GrnHill,Neighborhood_IDOTRR,Neighborhood_Landmrk,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Bldg Type_2fmCon,Bldg Type_Duplex,Bldg Type_Twnhs,Bldg Type_TwnhsE,Exterior 1st_AsphShn,Exterior 1st_BrkComm,Exterior 1st_BrkFace,Exterior 1st_CBlock,Exterior 1st_CemntBd,Exterior 1st_HdBoard,Exterior 1st_ImStucc,Exterior 1st_MetalSd,Exterior 1st_Plywood,Exterior 1st_Stone,Exterior 1st_Stucco,Exterior 1st_VinylSd,Exterior 1st_Wd Sdng,Exterior 1st_WdShing,Exterior 2nd_AsbShng,Exterior 2nd_AsphShn,Exterior 2nd_Brk Cmn,Exterior 2nd_BrkFace,Exterior 2nd_CBlock,Exterior 2nd_CmentBd,Exterior 2nd_HdBoard,Exterior 2nd_ImStucc,Exterior 2nd_MetalSd,Exterior 2nd_Plywood,Exterior 2nd_Stone,Exterior 2nd_Stucco,Exterior 2nd_VinylSd,Exterior 2nd_Wd Sdng,Exterior 2nd_Wd Shng,Mas Vnr Type_BrkCmn,Mas Vnr Type_BrkFace,Mas Vnr Type_None,Mas Vnr Type_Stone,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,Garage Type_Attchd,Garage Type_Basment,Garage Type_BuiltIn,Garage Type_CarPort,Garage Type_Detchd,Garage Type_NA,Garage Finish_NA,Garage Finish_RFn,Garage Finish_Unf,Sale Type_CWD,Sale Type_Con,Sale Type_ConLD,Sale Type_ConLI,Sale Type_ConLw,Sale Type_New,Sale Type_Oth,Sale Type_WD 
4,5,1152,0,1152,0,2,6,0,0,3822025,58.0,0.0,0.0,0.0,4,1,0,1,3,3,0,0,0,0,0,3,0,3,7,0,0,0,0.0,0,20,9,0,522.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
2,4,810,0,810,0,1,4,0,0,3724500,0.0,0.0,0.0,280.0,1,0,0,1,2,2,0,0,0,0,0,3,0,3,6,0,3,3,0.0,0,8,4,0,0.0,0.0,2520.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
7,5,1358,0,1358,0,1,6,1,0,4030056,176.0,1350.0,1.0,484.0,4,1,1,1,4,3,4,3,1,6,1,5,1,4,7,4,3,3,1.0,0,35,12,12,2112.0,16200.0,4356.0,4,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
6,5,1216,0,1216,0,1,5,0,0,3992004,116.0,1216.0,1.0,402.0,4,1,0,1,3,3,5,3,1,6,1,5,1,3,7,0,3,3,1.0,0,30,9,15,1044.0,18240.0,3618.0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
6,5,967,671,1638,0,1,6,0,0,3829849,327.0,967.0,0.0,384.0,8,1,0,1,3,3,3,3,1,1,1,4,1,4,7,0,3,3,1.0,0,30,9,9,2943.0,8703.0,3456.0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
7,5,624,628,1252,1,1,4,0,0,3998000,212.0,600.0,1.0,462.0,4,1,0,1,4,3,4,3,1,4,1,5,1,4,7,0,3,3,1.0,0,35,12,12,2544.0,7200.0,4158.0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
5,6,883,0,883,0,1,5,1,0,3970056,0.0,828.0,1.0,698.0,2,1,0,1,3,3,4,3,3,6,2,3,1,3,7,2,3,3,1.0,0,30,9,12,0.0,9936.0,6282.0,12,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
5,6,874,0,874,0,1,5,0,600,3873024,0.0,864.0,1.0,288.0,3,1,0,1,3,3,3,3,1,4,1,3,1,3,7,0,3,3,1.0,0,30,9,9,0.0,7776.0,2592.0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
7,6,902,808,1710,0,1,9,0,0,3745950,0.0,576.0,0.0,480.0,6,1,1,1,3,3,3,3,1,1,1,4,1,3,7,0,3,3,1.0,0,42,9,9,0.0,5184.0,4320.0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
8,5,1836,0,1836,0,1,8,1,0,4034072,288.0,1836.0,0.0,517.0,6,1,0,1,4,3,4,3,1,1,1,5,1,4,7,4,3,3,1.0,0,40,12,12,3456.0,22032.0,4653.0,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5,5,1092,0,1092,0,1,6,1,0,3829849,0.0,1092.0,1.0,299.0,2,1,1,1,3,3,3,3,1,3,1,3,1,3,7,3,3,3,1.0,0,25,9,9,0.0,9828.0,2691.0,3,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,5,1241,0,1241,1,1,4,0,0,4026042,0.0,1241.0,1.0,569.0,1,1,1,1,4,3,4,3,1,6,1,5,1,4,7,0,3,3,1.0,0,35,12,12,0.0,14892.0,5121.0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6,5,1334,0,1334,0,1,6,1,0,3908529,360.0,1350.0,0.0,630.0,4,1,0,1,3,3,4,3,1,5,1,3,1,3,7,3,3,3,1.0,0,30,9,12,3240.0,16200.0,5670.0,4,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
6,6,1429,0,1429,0,1,7,2,0,3894520,85.0,1144.0,0.0,572.0,3,1,1,1,3,3,3,3,1,4,3,5,1,4,7,4,3,3,1.0,0,36,9,9,765.0,10296.0,5148.0,3,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
8,5,1566,0,1566,0,1,7,0,0,4032064,36.0,1566.0,1.0,750.0,6,1,0,1,4,3,4,3,3,6,1,5,1,4,7,0,3,3,1.0,0,40,12,12,432.0,18792.0,6750.0,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
7,7,1316,972,2288,2,1,8,2,0,3938184,283.0,908.0,0.0,520.0,4,1,1,1,3,4,4,3,1,6,1,5,1,4,7,3,3,3,1.0,0,49,12,12,3396.0,10896.0,4680.0,4,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
9,5,1709,0,1709,0,1,5,1,0,3998000,60.0,1698.0,1.0,506.0,4,1,1,1,4,3,5,3,3,6,1,5,1,4,7,3,3,3,1.0,0,45,12,15,720.0,25470.0,4554.0,15,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8,5,1721,0,1721,0,1,7,0,0,4020025,210.0,1721.0,1.0,554.0,6,1,1,1,4,3,4,3,1,6,1,5,1,4,7,0,3,3,1.0,0,40,12,12,2520.0,20652.0,4986.0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
8,5,1254,0,1254,0,1,5,0,0,4032064,140.0,1254.0,1.0,810.0,4,1,1,1,4,3,4,3,3,6,1,5,1,4,7,0,3,3,1.0,0,40,12,12,1680.0,15048.0,7290.0,12,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
5,7,864,486,1350,1,1,6,0,0,3829593,0.0,576.0,1.0,627.0,2,1,0,1,3,3,3,3,1,5,1,4,1,4,6,0,3,3,0.0,0,35,9,9,0.0,5184.0,5643.0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
7,5,1630,0,1630,0,1,6,1,0,4002000,171.0,1630.0,0.0,451.0,6,1,0,1,4,3,4,3,1,1,1,5,1,4,7,3,3,3,1.0,0,35,12,12,2052.0,19560.0,4059.0,4,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
7,5,831,754,1585,1,1,7,0,0,4020025,96.0,784.0,0.0,449.0,6,1,1,1,4,3,4,3,1,1,1,5,1,4,7,0,3,3,1.0,0,35,12,12,1152.0,9408.0,4041.0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
5,5,1336,0,1336,0,1,5,2,0,3814209,56.0,1165.0,1.0,375.0,2,1,0,1,3,3,3,3,2,4,1,3,1,3,7,4,3,3,1.0,0,25,9,9,504.0,10485.0,3375.0,6,8,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
5,6,1211,0,1211,0,1,6,1,0,3927924,0.0,864.0,0.0,576.0,2,1,1,1,3,3,3,3,1,4,1,4,1,3,6,3,3,3,1.0,0,30,9,9,0.0,7776.0,5184.0,3,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
6,5,1353,0,1353,0,1,5,1,0,3956021,253.0,1259.0,1.0,478.0,4,1,0,1,3,3,4,3,1,6,1,5,1,3,7,3,3,3,1.0,0,30,9,12,2277.0,15108.0,4302.0,4,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
7,6,1200,0,1200,0,1,6,1,0,3865156,202.0,1174.0,0.0,440.0,6,1,0,1,3,3,3,3,1,4,1,5,1,3,7,3,3,3,1.0,0,42,9,9,1818.0,10566.0,3960.0,3,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
7,5,1532,797,2329,1,1,10,1,0,3960100,99.0,1475.0,1.0,514.0,8,1,0,1,3,3,4,3,1,6,1,5,1,4,7,5,3,3,1.0,0,35,9,12,891.0,17700.0,4626.0,4,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
7,5,1536,0,1536,0,1,7,0,0,4010006,113.0,1536.0,1.0,532.0,6,1,0,1,4,3,4,3,3,6,1,5,1,4,7,0,3,3,1.0,0,35,12,12,1356.0,18432.0,4788.0,12,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
6,7,1811,0,1811,0,1,6,1,0,3919824,0.0,1073.0,0.0,470.0,2,1,1,1,3,3,3,3,1,5,6,5,1,5,7,4,3,3,1.0,0,42,9,9,0.0,9657.0,4230.0,3,4,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,5,1071,1101,2172,1,1,9,1,0,4024036,350.0,1063.0,0.0,947.0,6,1,0,1,4,3,5,4,1,1,1,5,1,4,7,4,3,3,1.0,0,35,12,20,4200.0,21260.0,8523.0,5,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
4,6,1073,0,1073,0,1,6,0,0,3874860,0.0,1073.0,1.0,720.0,3,1,0,1,3,3,3,3,1,6,1,4,1,3,7,0,3,3,1.0,0,24,9,9,0.0,9657.0,6480.0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
6,5,1051,788,1839,1,1,7,1,0,3865156,351.0,756.0,0.0,442.0,4,1,0,1,3,3,3,3,1,1,1,3,1,3,7,3,3,3,1.0,0,30,9,9,3159.0,6804.0,3978.0,3,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
3,3,1020,0,1020,0,1,5,0,0,3740100,0.0,1020.0,0.0,0.0,2,1,0,1,2,2,3,2,1,1,1,2,0,2,7,0,0,0,0.0,0,9,4,6,0.0,6120.0,0.0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
6,7,964,838,1802,1,1,8,1,0,3972049,85.0,946.0,0.0,1017.0,6,1,1,1,4,4,4,3,1,6,1,5,1,4,7,4,3,3,1.0,0,42,16,12,1360.0,11352.0,9153.0,4,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
5,7,1009,0,1009,0,1,6,1,0,3908529,51.0,995.0,0.0,576.0,6,1,0,1,3,3,3,5,3,5,1,3,1,3,7,2,3,3,1.0,0,35,9,15,459.0,14925.0,5184.0,9,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
8,5,1338,0,1338,0,1,6,0,0,4028049,0.0,1338.0,0.0,598.0,6,1,0,1,4,3,4,3,1,6,1,5,1,4,7,0,3,3,1.0,0,40,12,12,0.0,16056.0,5382.0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
5,7,3820,0,3820,1,1,11,2,0,3910164,0.0,0.0,0.0,624.0,15,1,1,1,3,3,0,0,0,0,0,3,1,5,7,4,3,3,1.0,0,35,9,0,0.0,0.0,5616.0,0,8,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
7,5,703,689,1392,0,1,5,0,0,4028049,0.0,689.0,0.0,540.0,4,1,0,1,4,3,4,3,1,1,1,5,1,4,7,0,3,3,1.0,0,35,12,12,0.0,8268.0,4860.0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
8,5,1288,0,1288,1,1,4,2,0,3984016,0.0,1260.0,1.0,500.0,1,1,2,1,4,3,4,3,1,6,1,5,1,5,7,4,3,3,1.0,0,40,12,12,0.0,15120.0,4500.0,4,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,7,1013,0,1013,0,1,6,0,0,3755700,0.0,992.0,0.0,160.0,3,1,0,2,3,3,3,3,1,1,1,5,1,3,7,0,2,3,1.0,0,42,9,9,0.0,8928.0,960.0,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
8,5,1782,0,1782,0,1,7,2,0,4018020,238.0,1782.0,1.0,932.0,6,1,1,1,4,3,5,3,4,6,1,5,1,4,7,4,3,3,1.0,0,40,12,15,2856.0,26730.0,8388.0,20,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9,5,1922,0,1922,0,1,8,1,0,4022030,200.0,1922.0,1.0,676.0,6,1,1,1,4,3,5,3,4,6,1,5,1,4,7,4,3,3,1.0,0,45,12,15,2400.0,28830.0,6084.0,20,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
