Id,PID,MS SubClass,Lot Area,Overall Qual,Overall Cond,Year Built,Year Remod/Add,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,TotRms AbvGrd,Fireplaces,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Misc Val,Mo Sold,Yr Sold
896,908225290,20,11767,5,5,1950,1950,1368,0,0,1368,1,0,3,1,6,0,0,41,211,0,0,0,900,6,2009
272,907410080,20,8400,7,5,2004,2005,1484,0,0,1484,2,0,3,1,7,0,0,35,0,144,0,0,0,5,2010
2521,533253090,120,3874,8,5,1980,1980,1226,0,0,1226,1,0,1,1,4,1,133,78,0,0,0,0,0,7,2006
2324,527158020,20,8076,6,6,1993,1994,1169,0,0,1169,2,0,3,1,6,1,0,26,0,0,144,0,0,7,2006
1953,535402140,80,10090,7,5,1963,1999,1035,616,0,1651,2,0,4,1,6,2,460,46,0,0,165,0,0,10,2007
887,908102290,20,8877,4,6,1938,1958,816,0,0,816,1,0,2,1,3,1,0,0,0,0,0,0,0,5,2009
1479,907418010,20,11058,7,6,2007,2007,1564,0,0,1564,2,0,3,1,6,0,0,24,0,0,0,0,0,2,2008
1317,902326060,190,10800,6,7,1905,2000,1221,691,0,1912,2,0,3,2,7,1,0,25,212,0,0,0,0,4,2008
1750,528235170,20,10936,7,5,2006,2006,1525,0,0,1525,2,1,3,1,6,1,100,18,0,0,0,0,0,4,2007
2815,907420070,60,8461,6,5,2005,2006,728,728,0,1456,2,1,3,1,8,1,0,24,0,0,0,0,0,7,2006
2692,903452090,70,7518,5,8,1910,2004,665,665,0,1330,1,0,3,1,7,0,0,72,45,0,0,0,0,7,2006
1090,528240050,60,8010,7,5,2002,2003,840,880,0,1720,2,1,3,1,7,1,138,48,0,0,0,0,0,7,2008
1912,535102010,85,10050,5,6,1966,1966,1280,0,0,1280,2,0,3,1,6,1,140,40,0,0,0,0,0,6,2007
1634,527184020,120,4740,8,5,1988,1988,1179,0,0,1179,2,0,2,1,5,0,0,108,0,0,135,0,0,10,2007
1974,902100010,30,6978,5,7,1926,1980,960,0,0,960,1,0,2,1,5,0,0,0,116,0,0,0,0,4,2007
1764,528327060,20,11400,10,5,2001,2002,2633,0,0,2633,2,1,2,1,8,2,314,140,0,0,0,0,0,3,2007
634,535154130,20,9240,6,8,1959,1998,988,0,0,988,2,0,3,1,6,0,156,0,0,0,0,0,0,6,2009
1683,527455030,120,2304,7,7,1978,1978,1055,0,0,1055,2,0,2,1,4,0,108,32,0,0,0,0,0,4,2007
2199,909251030,30,7223,5,5,1926,1950,1422,0,0,1422,1,0,3,1,6,0,0,0,64,0,0,0,0,4,2007
2789,907230240,160,3612,6,5,1993,1994,630,690,0,1320,2,1,3,1,5,0,0,48,0,0,0,0,0,6,2006
1018,527301245,20,12680,7,6,1988,1988,1688,0,0,1688,2,0,2,1,6,1,0,48,0,0,141,0,0,6,2008
14,527180040,20,10176,7,5,1990,1990,1341,0,0,1341,1,1,2,1,5,1,192,0,0,0,0,0,0,2,2010
2782,907200170,80,10780,5,5,1976,1976,954,0,0,954,1,0,3,1,6,0,0,0,0,0,0,0,0,7,2006
2626,535454050,90,8544,3,4,1949,1950,1040,0,0,1040,2,0,2,2,6,0,0,0,0,0,0,0,0,5,2006
1175,533234020,60,10646,7,5,2001,2001,872,917,0,1789,2,1,3,1,7,1,0,0,0,0,0,0,0,6,2008
1232,535105060,20,8400,6,9,1962,2005,1537,0,0,1537,1,1,3,1,7,1,0,36,0,0,0,0,0,7,2008
2590,535325450,20,15428,5,6,1951,1991,884,0,0,884,1,0,2,1,4,0,0,0,0,0,195,0,0,6,2006
2463,528477030,20,11216,8,5,2006,2006,1489,0,0,1489,2,0,3,1,7,1,0,140,0,0,0,0,0,6,2006
2358,527377030,20,10140,6,6,1974,1999,1309,0,0,1309,1,1,3,1,5,1,265,0,0,0,0,648,0,1,2006
2911,923225260,160,3964,6,4,1973,1973,1291,1230,0,2521,2,1,5,1,10,1,728,20,0,0,0,0,0,6,2006
1699,528112150,20,11428,8,5,2006,2006,1634,0,0,1634,2,0,3,1,7,1,0,44,0,0,0,0,0,5,2007
115,534152100,60,10421,7,5,1988,1988,980,734,0,1714,2,1,3,1,7,1,228,66,156,0,0,0,500,3,2010
1998,902330090,75,13500,7,8,1879,1987,1312,1142,0,2454,2,0,3,1,8,1,0,148,150,0,0,0,0,2,2007
589,534129380,20,9000,6,5,1969,1969,1216,0,0,1216,1,0,3,1,5,0,0,0,0,0,0,0,0,8,2009
1641,527252070,20,8089,8,6,2007,2007,1419,0,0,1419,2,0,2,1,7,1,140,0,0,0,0,0,0,10,2007
2821,908103320,90,9400,6,5,1975,1975,980,0,0,980,2,0,4,0,4,0,0,0,0,0,0,0,0,10,2006
1846,533221060,160,2117,6,5,2000,2000,769,804,0,1573,2,1,3,1,4,0,0,32,0,0,0,0,0,9,2007
1805,528482030,60,10625,6,5,2004,2004,1158,1285,0,2443,2,1,4,1,9,1,193,127,0,0,0,0,0,6,2007
1853,533244040,60,8413,8,5,1998,1998,1220,1142,0,2362,2,1,3,1,8,2,147,0,36,0,144,0,0,6,2007
1321,902401120,75,13500,10,9,1893,2000,1521,1254,0,2775,3,1,3,1,9,1,105,502,0,0,0,0,0,7,2008
564,532478020,20,15676,8,8,1980,1980,2014,0,0,2014,2,0,2,1,6,2,462,0,0,255,0,0,0,4,2009
1771,528358040,60,9950,7,5,1995,1995,1214,1306,0,2520,2,1,4,1,9,1,224,114,0,0,0,0,0,6,2007
90,532479070,20,15410,6,6,1974,2002,1494,0,0,1494,2,0,3,1,7,2,296,0,186,0,0,0,0,4,2010
2684,903235020,30,6000,5,7,1921,1950,616,0,0,616,1,0,2,1,4,0,0,0,129,0,0,0,0,6,2006
13,527166040,60,8402,6,5,1998,1998,789,676,0,1465,2,1,3,1,7,1,0,75,0,0,0,0,0,5,2010
445,528142130,20,10655,8,5,2003,2004,1629,0,0,1629,2,0,3,1,7,1,0,0,0,0,0,0,0,10,2009
1914,535106140,20,10150,5,5,1958,1958,912,0,0,912,1,0,2,1,5,0,0,0,0,0,0,0,0,7,2007
2811,907410110,20,10084,7,5,2005,2006,1552,0,0,1552,2,0,3,1,7,0,144,20,0,0,0,0,0,7,2006
850,907194110,20,16285,7,5,2001,2002,1430,0,0,1430,2,0,3,1,6,0,0,33,0,0,0,0,0,6,2009
1844,533213140,160,3230,6,5,1999,1999,729,729,0,1458,2,1,2,1,5,1,0,32,0,0,0,0,0,6,2007
2225,909428340,20,21579,6,6,1968,1968,1488,0,0,1488,2,0,3,1,7,2,0,0,216,0,0,0,0,9,2007
1477,907412080,60,8320,7,5,2004,2004,770,812,0,1582,2,1,3,1,6,0,0,45,0,0,0,0,0,9,2008
399,527405160,20,6960,4,6,1970,1970,864,0,0,864,1,0,3,1,5,0,96,0,0,0,0,0,500,11,2009
2431,528231050,60,21930,5,5,2005,2005,734,1104,0,1838,2,1,4,1,7,1,100,40,0,0,0,0,0,7,2006
1605,923277030,20,6600,5,9,1982,2008,816,0,0,816,1,0,3,1,5,1,0,0,0,0,0,0,0,10,2008
897,908225370,50,8405,4,3,1945,1950,1088,441,0,1529,2,0,4,1,9,0,92,0,185,0,0,0,0,4,2009
1426,906412010,20,11778,9,5,2008,2008,2276,0,0,2276,2,0,3,1,7,2,0,0,70,0,255,0,0,6,2008
2240,910204090,30,8967,5,2,1920,1950,1077,0,0,1077,1,0,2,1,6,0,0,0,0,0,0,0,0,11,2007
1706,528144050,60,10562,8,5,2007,2007,1610,551,0,2161,1,1,3,1,8,1,178,120,0,0,0,0,0,11,2007
2252,914460110,20,12864,7,5,2002,2002,1409,0,0,1409,1,1,1,1,4,1,0,144,0,0,145,0,0,7,2007
1136,531375110,20,13695,5,5,2004,2004,1114,0,0,1114,1,1,3,1,6,0,0,102,0,0,0,0,0,6,2008
1877,534204120,20,10289,5,7,1965,1965,1073,0,0,1073,1,1,3,1,6,0,0,0,0,0,0,0,0,6,2007
424,528106020,20,15431,10,5,2008,2008,2402,0,0,2402,2,0,2,1,10,2,0,72,0,0,170,0,0,4,2009
1182,533251120,20,11120,6,6,1984,1984,1232,0,0,1232,2,0,3,1,6,0,0,0,0,0,0,0,0,6,2008
2750,906225180,90,9069,6,8,1993,1993,1440,0,0,1440,2,0,2,2,8,0,288,0,0,0,0,0,0,4,2006
1016,527276040,20,47280,6,5,1950,1950,1488,0,0,1488,2,1,3,1,6,1,0,0,180,0,0,0,0,7,2008
2436,528250060,60,7875,7,5,2003,2003,807,702,0,1509,2,1,3,1,8,1,0,75,0,0,0,0,0,7,2006
1607,923277080,20,6600,5,6,1982,2005,845,0,0,845,1,0,3,1,6,0,0,0,0,0,0,0,0,7,2008
2337,527216050,60,13682,10,5,2006,2006,1426,1519,0,2945,3,1,3,1,10,1,192,0,37,0,0,0,0,10,2006
1233,535105090,80,9150,6,5,1962,1962,1431,0,0,1431,1,0,3,1,6,1,64,110,0,0,0,0,0,12,2008
419,527455240,20,7150,5,5,1967,1967,892,0,0,892,1,0,3,1,5,0,0,0,0,0,0,0,0,7,2009
633,535154060,20,12285,7,6,1960,1960,1329,0,0,1329,1,1,3,1,5,2,0,0,203,0,0,0,0,8,2009
2722,905200340,20,17920,5,4,1955,1974,1779,0,0,1779,1,1,3,1,6,1,0,418,0,0,312,0,0,7,2006
469,528228290,120,3684,7,5,2007,2007,1555,0,0,1555,2,0,2,1,7,1,143,20,0,0,0,0,0,6,2009
1365,903456130,50,7006,6,6,1925,1950,788,448,0,1236,2,0,3,1,6,1,0,0,0,0,0,0,0,8,2008
1098,528294060,60,8390,7,5,1999,1999,873,778,0,1651,2,1,3,1,7,1,0,103,0,0,0,0,0,5,2008
711,902206260,30,5784,5,8,1938,1996,886,0,0,886,1,0,2,1,4,0,144,20,80,0,0,0,0,12,2009
2808,907405030,20,9135,6,5,2003,2003,1700,0,0,1700,2,0,3,1,7,0,192,23,0,0,0,0,0,5,2006
1959,535450310,50,10496,6,6,1949,1950,1168,678,0,1846,2,0,3,1,7,1,0,0,0,0,0,0,0,1,2007
2720,905200280,50,13650,5,5,1958,1958,1252,668,0,1920,2,0,4,1,8,1,0,0,0,0,0,0,0,7,2006
2170,908103090,20,8308,4,6,1963,1963,1088,0,0,1088,1,0,2,1,4,0,0,0,0,0,0,0,0,6,2007
603,534277090,20,9450,4,5,1957,1957,1362,0,0,1362,1,0,3,1,6,1,0,0,84,0,0,0,0,5,2009
2113,906394050,20,9317,6,5,2006,2006,1314,0,0,1314,2,0,3,1,6,1,0,22,0,0,0,0,0,3,2007
1146,531450090,20,7153,6,5,1991,1991,1294,0,0,1294,2,0,3,1,6,0,112,51,0,0,0,0,0,6,2008
2105,906380120,20,8814,7,5,2005,2007,1274,0,0,1274,2,0,3,1,6,0,264,98,0,0,0,0,0,1,2007
1786,528435060,20,9849,7,6,2007,2007,1689,0,0,1689,2,0,3,1,7,0,0,56,0,0,0,0,0,6,2007
961,916382110,20,14463,9,5,2008,2008,1641,0,0,1641,2,0,3,1,7,0,0,95,0,0,0,0,0,1,2009
1405,905403060,50,5190,7,5,1948,1950,617,462,0,1079,1,0,2,1,5,1,135,0,0,0,0,0,0,1,2008
1324,902406020,20,9750,5,6,1959,1959,984,0,0,984,1,0,2,1,5,0,0,0,0,0,0,0,0,6,2008
1986,902205130,30,6000,4,4,1920,1950,960,0,0,960,1,0,2,1,5,0,0,0,168,0,0,0,0,7,2007
307,911204090,20,8712,5,5,1952,1952,1044,0,0,1044,1,0,2,1,4,0,0,0,0,0,0,0,54,6,2010
180,902206220,50,11851,5,7,1948,2009,1027,606,0,1633,1,0,3,1,7,1,0,100,126,0,0,0,0,6,2010
2896,916402125,20,13811,6,6,1987,1987,1137,0,0,1137,2,0,2,1,5,1,125,0,0,0,0,0,0,7,2006
668,535402090,20,10143,6,7,1963,1963,1380,0,0,1380,1,1,3,1,6,0,0,0,0,0,216,0,0,6,2009
1582,916402215,20,18265,6,5,1986,1986,1256,0,0,1256,2,0,3,1,6,1,282,0,0,0,0,0,0,3,2008
2285,923225050,120,4224,5,5,1976,1976,1142,0,0,1142,1,1,3,1,6,1,536,90,0,0,0,0,0,8,2007
2079,905426010,20,12615,6,7,1950,2001,2158,0,0,2158,2,0,4,1,7,1,0,29,39,0,0,0,0,6,2007
2272,916475020,20,14536,8,5,2002,2003,1629,0,0,1629,2,0,3,1,9,1,0,252,0,0,0,0,0,11,2007
2250,914452190,20,9187,6,5,1983,1983,1080,0,0,1080,1,1,3,1,5,0,120,0,158,0,0,0,0,6,2007
502,528365070,60,9900,7,5,1993,1993,1372,1274,0,2646,2,1,4,1,9,1,340,60,144,0,0,0,0,4,2009
2166,907420060,60,8333,7,5,2006,2006,738,753,0,1491,2,1,3,1,7,1,100,30,0,0,0,0,0,5,2007
1622,527158090,80,10147,6,5,1994,1994,924,770,0,1694,2,1,3,1,7,1,256,64,0,0,0,0,0,3,2007
1299,902136110,50,5914,5,9,1890,1996,684,396,0,1080,1,0,3,1,5,0,0,165,30,0,0,0,0,9,2008
832,906392130,60,11646,6,5,2005,2006,704,718,0,1422,2,1,3,1,7,1,36,28,0,0,0,0,0,7,2009
2470,528488130,20,7200,7,5,2006,2006,1301,0,0,1301,2,0,2,1,5,1,216,121,0,0,0,0,0,8,2006
1017,527301170,60,20544,7,6,1986,1991,1236,857,0,2093,2,1,3,1,7,1,364,63,0,0,0,0,0,11,2008
1384,905107380,20,9981,5,5,1967,1967,1073,0,0,1073,1,0,3,1,6,0,0,90,0,0,0,0,0,3,2008
1790,528439080,20,8251,7,5,2005,2006,1506,0,0,1506,2,0,3,1,7,1,192,35,0,0,0,0,0,4,2007
2530,534175100,20,10140,7,6,1967,1967,1334,0,0,1334,2,0,3,1,7,0,0,20,35,0,264,0,0,4,2006
2893,916252170,120,8239,7,5,1986,1986,1295,0,0,1295,2,0,2,1,5,0,0,0,0,0,0,0,0,11,2006
2027,903426010,70,5700,7,6,1929,1990,672,672,0,1344,1,1,3,1,6,1,0,0,70,0,0,0,0,9,2007
683,535452140,20,7200,5,7,1952,1952,732,0,0,732,1,0,2,1,4,0,0,68,0,0,0,0,0,9,2009
823,906378110,20,9178,8,5,2008,2008,1468,0,0,1468,2,0,3,1,6,1,192,142,0,0,0,0,0,6,2009
2374,527452070,120,4043,6,5,1975,1975,1069,0,0,1069,2,0,2,1,4,1,0,55,0,0,225,0,0,7,2006
1594,923225080,120,4224,5,6,1975,1975,1040,0,0,1040,1,0,3,1,6,0,0,100,0,0,0,0,0,6,2008
2049,905100060,190,11235,5,5,1963,1963,999,0,0,999,1,0,3,1,6,0,40,176,0,0,0,0,0,3,2007
1813,531385070,20,8450,7,5,2000,2001,1349,0,0,1349,2,0,3,1,6,0,120,55,0,0,0,0,0,12,2007
365,527180100,20,11851,7,5,1990,1990,1442,0,0,1442,2,0,3,1,5,0,0,34,0,508,0,0,0,5,2009
176,902125160,30,4608,4,6,1945,1950,747,0,0,747,1,0,2,1,4,0,0,0,0,0,0,0,0,6,2010
510,528435030,20,9262,8,5,2008,2009,1578,0,0,1578,2,0,3,1,7,1,0,36,0,0,0,0,0,5,2009
1326,902427045,20,12702,5,5,1956,1956,882,0,0,882,1,0,2,1,4,0,0,45,0,0,0,0,0,12,2008
2423,528228360,120,2938,7,5,2002,2002,1511,0,0,1511,2,0,2,1,5,1,130,30,0,0,0,0,0,5,2006
1631,527175130,20,18160,6,6,1964,1964,1128,0,0,1128,1,0,3,1,6,1,0,108,246,0,0,0,0,3,2007
1263,535425060,20,11355,7,7,1958,2001,1312,0,0,1312,1,1,3,1,6,1,0,304,144,0,0,0,6500,4,2008
1046,527451550,160,1680,5,5,1972,1972,630,672,0,1302,2,1,3,1,6,0,0,0,0,0,0,0,0,12,2008
47,528176010,20,14300,9,5,2003,2004,2696,0,0,2696,2,1,3,1,10,2,220,150,0,0,0,0,0,6,2010
1424,906378190,60,10616,7,5,2007,2007,628,728,0,1356,2,1,3,1,6,1,100,24,0,0,0,0,0,3,2008
429,528108070,60,11308,9,5,2008,2008,1130,1054,0,2184,2,1,3,1,10,1,0,102,0,0,0,0,0,7,2009
1031,527359070,60,10480,7,6,1976,1976,1098,866,0,1964,2,1,4,1,8,1,0,69,0,0,0,0,0,9,2008
1635,527184110,120,5118,8,5,1990,1990,1321,0,0,1321,1,0,1,1,4,1,0,64,140,0,0,0,0,8,2007
309,911370510,120,3811,8,5,2004,2005,1646,0,0,1646,2,0,2,1,5,1,128,53,0,0,155,0,0,5,2010
1020,527302070,20,10825,7,7,1983,1983,1260,0,0,1260,2,0,3,1,6,0,152,0,0,0,0,0,0,7,2008
178,902206040,50,5500,5,7,1929,2001,926,0,390,1316,1,0,3,1,6,0,0,0,0,0,0,0,0,4,2010
1975,902105110,70,9600,5,7,1910,2002,768,664,0,1432,2,0,2,1,7,0,270,0,112,0,0,0,0,5,2007
2096,906223040,60,9317,7,5,1994,2001,1029,929,0,1958,2,1,3,1,7,1,202,93,0,0,0,0,0,7,2007
865,907252210,20,11838,8,5,2001,2001,1788,0,0,1788,2,0,3,1,7,1,202,151,0,0,0,0,0,6,2009
385,527365030,60,8004,8,5,2009,2009,832,1103,0,1935,2,1,3,1,8,0,0,150,0,0,0,0,0,12,2009
1362,903454100,50,6876,6,6,1938,1958,1272,0,697,1969,2,0,4,1,9,1,0,34,0,0,0,0,0,11,2008
1091,528250030,60,8396,7,5,2003,2003,847,1139,0,1986,2,1,4,1,9,1,120,48,0,0,0,0,0,5,2008
317,916386020,20,9803,7,5,2009,2010,1214,0,0,1214,2,0,2,1,6,0,0,25,0,0,0,0,0,1,2010
1076,528186160,120,6240,8,5,2006,2007,1342,0,0,1342,2,0,2,1,6,1,0,35,0,0,0,0,0,6,2008
1573,916325080,20,15498,8,6,1976,1976,2898,0,0,2898,2,0,2,1,10,1,0,72,174,0,0,0,0,5,2008
485,528275160,60,12891,8,5,2002,2002,878,1126,0,2004,2,1,4,1,8,1,0,48,0,0,0,0,0,7,2009
2021,903234160,30,6180,6,5,1926,1950,986,0,0,986,1,0,2,1,5,1,0,128,0,0,0,0,0,5,2007
2032,903451110,45,7449,7,7,1930,1950,1108,0,0,1108,1,0,3,1,6,1,0,0,205,0,0,0,0,6,2007
2604,535381060,50,10410,3,4,1915,1950,694,520,0,1214,1,0,3,1,6,0,216,0,160,0,0,0,0,1,2006
1615,526355190,20,15865,8,6,1970,1970,2217,0,0,2217,2,0,4,1,8,1,81,207,0,0,224,0,0,10,2007
2736,905426150,80,19690,6,7,1966,1966,1575,626,0,2201,2,0,4,1,8,1,586,236,0,0,0,738,0,8,2006
473,528228455,120,3182,7,5,2005,2006,1220,0,0,1220,2,0,2,1,5,1,100,16,0,0,0,0,0,8,2009
1316,902306130,70,9600,7,9,1928,2005,689,689,0,1378,2,0,3,1,7,1,0,0,116,0,0,0,0,10,2008
244,905478190,20,11100,4,7,1946,2006,930,0,0,930,1,0,2,1,6,0,0,0,0,0,0,0,0,4,2010
152,535304060,190,13587,5,5,1958,1958,988,0,0,988,1,0,2,1,5,0,0,0,0,0,0,0,0,4,2010
1588,921201060,20,11447,8,5,2005,2006,1964,0,0,1964,2,1,3,1,7,1,0,265,0,0,0,0,0,6,2008
2111,906392080,20,7242,7,5,2005,2006,1270,0,0,1270,2,0,2,1,6,0,0,96,0,0,0,0,0,7,2007
813,906226120,90,7018,5,5,1979,1979,1120,1120,0,2240,2,0,6,2,12,0,154,0,0,0,0,0,0,6,2009
1854,533250190,120,9466,8,5,1994,1995,1494,0,0,1494,1,1,1,1,5,1,0,30,0,0,217,0,0,5,2007
2575,535152280,20,8400,5,5,1957,1957,1364,0,0,1364,1,1,3,1,6,1,0,60,0,0,0,0,0,3,2006
867,907253130,60,11050,9,5,2000,2000,1476,677,0,2153,2,1,3,1,8,2,253,142,0,0,0,0,0,5,2009
2879,911175360,50,11040,4,6,1920,1950,897,439,0,1336,1,1,3,1,7,0,0,47,120,0,0,0,0,9,2006
1494,908128110,60,6931,7,5,2003,2004,760,896,0,1656,2,1,3,1,7,1,178,128,0,0,0,0,0,7,2008
2771,907130110,60,12438,6,5,1995,1995,795,704,0,1499,2,1,3,1,6,1,413,91,0,0,0,0,0,8,2006
496,528321010,60,15138,8,5,1995,1996,1490,1304,0,2794,2,1,4,1,9,1,0,146,202,0,0,0,0,7,2009
1651,527327050,60,12046,6,6,1976,1976,1118,912,0,2030,2,1,4,1,8,1,0,224,0,0,0,0,0,6,2007
1913,535105110,80,9600,6,5,1961,1961,1254,0,0,1254,1,0,3,1,6,1,0,0,0,0,168,0,0,5,2007
2790,907251100,60,11367,8,5,2002,2002,1091,898,0,1989,2,1,3,1,7,1,199,60,0,0,0,0,0,11,2006
1541,909428170,20,26073,5,5,1956,1956,1898,0,0,1898,2,1,3,1,7,2,0,51,224,0,0,0,0,4,2008
1684,527455250,20,7150,5,6,1966,1966,988,0,0,988,1,0,3,1,5,0,0,0,0,0,0,0,0,11,2007
301,909475140,20,15602,7,8,1959,1997,1801,0,0,1801,2,0,1,1,6,2,0,54,0,0,161,0,0,3,2010
1569,914476080,90,10260,5,4,1976,1976,936,936,0,1872,2,2,4,2,8,0,0,0,0,0,0,0,0,11,2008
2153,907275150,60,12728,8,5,2001,2001,1531,908,0,2439,2,1,4,1,7,1,184,121,0,0,0,0,0,1,2007
1467,907265100,60,11690,8,5,1999,2000,886,878,0,1764,2,1,3,1,7,1,120,29,0,0,0,0,0,6,2008
2540,534226060,20,9230,5,8,1965,1998,1200,0,0,1200,1,1,1,1,6,0,0,64,0,0,0,0,0,10,2006
2368,527450460,160,1890,6,7,1972,1972,494,536,0,1030,1,1,3,1,6,0,0,0,0,0,0,0,0,7,2006
874,907285020,60,9375,7,5,1997,1998,1057,977,0,2034,2,1,3,1,8,0,576,36,0,0,0,0,0,2,2009
463,528188020,120,3480,7,5,2003,2003,1405,0,0,1405,2,0,2,1,6,1,148,36,0,0,0,0,0,11,2009
784,905377010,20,17140,4,6,1956,1956,1229,0,0,1229,1,0,3,1,6,0,0,0,0,0,0,0,0,4,2009
2149,907260050,60,8749,7,5,2003,2003,992,940,0,1932,2,1,3,1,7,1,0,120,0,0,0,0,0,6,2007
2069,905226130,20,11375,6,5,1954,1995,1299,0,0,1299,1,0,3,1,6,1,81,0,280,0,0,0,0,10,2007
1743,528228275,120,3922,7,5,2006,2007,1402,0,0,1402,0,2,2,1,7,1,120,16,0,0,0,0,0,2,2007
472,528228450,120,3182,7,5,2005,2006,1504,0,0,1504,2,0,1,1,7,1,156,0,0,0,0,0,0,5,2009
1921,535154080,20,9750,6,6,1958,1958,1442,0,0,1442,1,1,4,1,7,0,0,0,275,0,0,0,500,4,2007
2778,907187010,60,13426,7,5,1999,2000,951,828,0,1779,2,1,3,1,7,1,208,107,0,0,0,0,0,9,2006
526,528480040,60,10574,8,5,2005,2006,1082,871,0,1953,2,1,3,1,9,1,160,50,0,0,0,0,0,5,2009
2795,907262080,60,8726,7,5,2002,2002,872,1037,0,1909,2,1,4,1,8,0,0,108,0,0,0,0,0,9,2006
478,528240030,60,7984,7,5,2004,2005,868,762,0,1630,2,1,3,1,7,1,120,48,0,0,0,0,0,9,2009
2841,909101050,50,8248,5,7,1918,1950,686,564,0,1250,1,1,3,1,7,0,207,0,96,0,0,0,0,7,2006
119,534251320,20,9790,6,5,1963,1963,1328,0,0,1328,1,1,3,1,6,2,0,26,0,0,0,0,0,6,2010
1960,535451040,20,7200,5,7,1950,1950,988,0,0,988,1,0,3,1,6,0,0,80,0,0,0,0,0,5,2007
1277,535455090,50,7200,6,5,1954,1954,854,424,0,1278,1,0,4,1,6,0,0,0,0,0,0,0,0,4,2008
2466,528480110,60,8125,6,5,2005,2005,858,858,0,1716,2,1,3,1,7,0,0,53,0,0,0,0,0,2,2006
2844,909101330,30,8088,2,3,1922,1955,498,0,0,498,1,0,1,1,3,0,0,0,100,0,0,0,0,2,2006
1028,527357180,60,12511,7,7,1978,1978,1420,1420,0,2840,2,1,4,1,8,2,0,16,0,0,208,0,0,12,2008
1043,527451060,160,1869,6,6,1970,1970,483,504,0,987,1,1,2,1,5,0,0,0,0,0,0,0,0,9,2008
231,905201030,30,9259,4,4,1927,1950,756,0,0,756,1,0,2,1,4,0,80,0,0,0,0,0,0,6,2010
461,528186010,20,16770,8,5,2002,2003,1712,0,0,1712,2,0,3,1,8,1,218,183,0,0,0,0,0,9,2009
33,527452190,120,4043,6,5,1977,1977,1069,0,0,1069,2,0,2,1,4,1,0,55,0,0,165,0,0,7,2010
1795,528456230,20,9000,7,5,2006,2007,1335,0,0,1335,2,0,3,1,6,0,0,210,0,0,0,0,0,6,2007
1073,528186030,120,12677,8,5,2003,2004,1518,0,0,1518,1,1,1,1,6,1,185,140,0,0,0,0,0,4,2008
1576,916384100,60,12852,8,5,2007,2007,920,860,0,1780,2,1,3,1,6,1,0,192,0,0,0,0,0,1,2008
2044,903484080,50,10320,4,1,1910,1950,866,504,114,1484,2,0,3,1,6,0,14,211,0,0,84,0,0,9,2007
185,902327040,50,10800,5,6,1915,1950,966,686,0,1652,2,0,4,1,7,0,0,0,196,0,0,0,1200,6,2010
1828,532476080,60,19522,7,5,1990,1990,1271,1232,0,2503,2,1,3,1,7,1,0,99,0,0,182,0,0,2,2007
344,526355080,80,13860,8,7,1972,1995,2000,704,0,2704,2,1,4,1,9,3,269,111,0,0,0,0,0,7,2009
2152,907275080,20,11927,8,5,1994,1995,1592,0,0,1592,2,0,3,1,7,1,120,35,0,0,0,0,0,6,2007
1752,528250010,80,11950,7,5,2003,2003,754,640,0,1394,2,1,3,1,7,1,100,0,0,0,0,0,0,10,2007
2637,902100130,70,9906,4,4,1925,1950,810,518,0,1328,1,0,3,1,8,0,0,172,60,0,0,0,0,9,2006
1000,527127140,120,4923,8,5,2001,2002,1593,0,0,1593,1,1,0,1,5,1,0,120,0,0,224,0,0,8,2008
727,902477120,30,7879,4,5,1920,1950,720,0,0,720,1,0,2,1,4,0,0,523,115,0,0,0,0,11,2009
2612,535403040,20,7800,5,5,1964,1964,912,0,0,912,1,0,2,1,5,0,0,0,0,0,0,0,0,11,2006
2422,528228340,120,3196,8,5,2003,2003,1456,0,0,1456,2,0,2,1,7,1,143,20,0,0,0,0,0,5,2006
752,903429110,70,9928,7,8,1915,1994,1272,672,0,1944,2,0,3,1,8,0,24,28,0,0,0,0,400,6,2009
15,527182190,120,6820,8,5,1985,1985,1502,0,0,1502,1,1,1,1,4,0,0,54,0,0,140,0,0,6,2010
2319,527108030,60,13128,8,5,2005,2005,1074,990,0,2064,2,1,4,1,7,1,0,119,0,0,0,0,0,1,2006
2681,903233100,50,6240,5,6,1928,1950,1042,534,0,1576,1,0,3,1,8,1,0,0,0,0,0,0,0,8,2006
1006,527163100,60,8000,6,5,1995,1996,773,885,0,1658,2,1,3,1,8,1,224,84,0,0,0,0,0,6,2008
2596,535375040,30,10410,3,8,1930,2001,713,0,0,713,1,0,2,1,5,0,0,75,161,0,0,0,0,10,2006
2002,902408080,70,10800,7,8,1890,1998,1576,978,0,2554,1,1,3,1,8,0,0,48,143,0,0,0,0,7,2007
55,528231020,80,13300,7,5,2004,2004,744,630,0,1374,2,1,3,1,7,1,100,0,0,0,0,0,0,6,2010
2104,906380070,60,9588,8,5,2007,2007,1482,1092,0,2574,2,1,3,1,10,1,0,148,0,0,0,0,0,11,2007
1682,527453010,160,2308,6,6,1976,1976,804,744,0,1548,2,1,3,1,7,1,48,0,0,0,0,0,0,7,2007
977,923227080,20,13383,5,5,1969,2000,1404,0,0,1404,2,0,3,1,7,1,0,16,0,0,0,0,0,3,2009
