Lot Frontage,Mas Vnr Area,BsmtFin SF 1,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Bsmt Full Bath,Bsmt Half Bath,Garage Yr Blt,Garage Cars,Garage Area
0.0,0.0,864.0,0.0,0.0,864.0,0.0,0.0,1961.0,1.0,440.0
0.0,0.0,397.0,0.0,33.0,430.0,1.0,0.0,1980.0,1.0,450.0
68.0,0.0,0.0,0.0,1276.0,1276.0,0.0,0.0,1958.0,1.0,350.0
80.0,251.0,1271.0,0.0,331.0,1602.0,1.0,0.0,1994.0,2.0,534.0
50.0,0.0,50.0,0.0,430.0,480.0,1.0,0.0,1958.0,1.0,308.0
38.0,355.0,976.0,0.0,0.0,976.0,0.0,2.0,0.0,0.0,0.0
74.0,0.0,647.0,0.0,217.0,864.0,0.0,0.0,1984.0,2.0,484.0
0.0,0.0,368.0,120.0,541.0,1029.0,1.0,0.0,1977.0,2.0,542.0
108.0,132.0,0.0,0.0,1117.0,1117.0,0.0,0.0,2004.0,3.0,691.0
0.0,0.0,803.0,419.0,581.0,1803.0,1.0,0.0,1971.0,2.0,551.0
72.0,300.0,595.0,0.0,317.0,912.0,1.0,0.0,1992.0,2.0,576.0
53.0,0.0,1154.0,0.0,366.0,1520.0,1.0,0.0,2006.0,3.0,648.0
60.0,0.0,384.0,0.0,0.0,384.0,0.0,0.0,1962.0,2.0,572.0
0.0,456.0,436.0,0.0,320.0,756.0,0.0,0.0,2000.0,2.0,440.0
58.0,0.0,0.0,0.0,780.0,780.0,0.0,0.0,0.0,0.0,0.0
50.0,0.0,510.0,373.0,190.0,1073.0,1.0,0.0,2004.0,1.0,246.0
0.0,188.0,673.0,0.0,378.0,1051.0,0.0,0.0,1968.0,1.0,336.0
55.0,0.0,150.0,0.0,1040.0,1190.0,1.0,0.0,2002.0,1.0,352.0
64.0,0.0,138.0,351.0,405.0,894.0,1.0,0.0,1979.0,1.0,308.0
0.0,0.0,533.0,0.0,281.0,814.0,1.0,0.0,2000.0,2.0,663.0
21.0,80.0,0.0,0.0,546.0,546.0,0.0,0.0,1970.0,1.0,286.0
95.0,144.0,800.0,0.0,630.0,1430.0,0.0,1.0,1974.0,2.0,484.0
0.0,200.0,794.0,0.0,166.0,960.0,1.0,0.0,1979.0,2.0,616.0
91.0,306.0,0.0,0.0,1494.0,1494.0,0.0,0.0,2006.0,3.0,840.0
0.0,0.0,784.0,0.0,197.0,981.0,1.0,0.0,1996.0,2.0,440.0
68.0,0.0,758.0,0.0,234.0,992.0,1.0,0.0,1967.0,1.0,294.0
0.0,0.0,1012.0,0.0,326.0,1338.0,1.0,0.0,1993.0,3.0,796.0
83.0,379.0,580.0,0.0,503.0,1083.0,0.0,1.0,1963.0,1.0,294.0
52.0,528.0,1361.0,180.0,88.0,1629.0,1.0,0.0,1994.0,3.0,711.0
85.0,0.0,0.0,0.0,1026.0,1026.0,0.0,0.0,2005.0,3.0,936.0
21.0,0.0,522.0,0.0,108.0,630.0,1.0,0.0,0.0,0.0,0.0
60.0,0.0,0.0,0.0,896.0,896.0,0.0,0.0,0.0,0.0,0.0
48.0,278.0,472.0,0.0,1088.0,1560.0,1.0,0.0,2005.0,2.0,556.0
73.0,226.0,0.0,0.0,1595.0,1595.0,0.0,0.0,2005.0,3.0,880.0
0.0,0.0,0.0,0.0,1680.0,1680.0,0.0,0.0,1996.0,2.0,628.0
77.0,0.0,872.0,60.0,108.0,1040.0,1.0,0.0,1967.0,2.0,480.0
65.0,513.0,56.0,64.0,1198.0,1318.0,0.0,0.0,1995.0,3.0,752.0
82.0,526.0,1225.0,0.0,100.0,1325.0,0.0,0.0,1996.0,3.0,933.0
21.0,504.0,254.0,0.0,229.0,483.0,1.0,0.0,1973.0,1.0,264.0
45.0,148.0,639.0,0.0,201.0,840.0,1.0,0.0,1999.0,2.0,530.0
102.0,84.0,500.0,196.0,456.0,1152.0,0.0,0.0,1971.0,2.0,636.0
70.0,0.0,622.0,0.0,304.0,926.0,1.0,0.0,2003.0,2.0,581.0
107.0,0.0,674.0,0.0,76.0,750.0,1.0,0.0,1992.0,2.0,564.0
90.0,0.0,1234.0,0.0,335.0,1569.0,1.0,0.0,2002.0,3.0,1231.0
90.0,0.0,1157.0,0.0,280.0,1437.0,1.0,0.0,1976.0,2.0,528.0
78.0,194.0,819.0,0.0,329.0,1148.0,1.0,0.0,1993.0,2.0,473.0
50.0,27.0,0.0,0.0,1670.0,1670.0,0.0,0.0,2006.0,3.0,690.0
93.0,0.0,0.0,0.0,2140.0,2140.0,0.0,0.0,2006.0,3.0,894.0
85.0,0.0,633.0,0.0,586.0,1219.0,0.0,1.0,1965.0,2.0,502.0
138.0,0.0,152.0,469.0,977.0,1598.0,0.0,0.0,0.0,0.0,0.0
50.0,0.0,0.0,0.0,600.0,600.0,0.0,0.0,0.0,0.0,0.0
0.0,86.0,250.0,0.0,1017.0,1267.0,0.0,0.0,2001.0,2.0,471.0
0.0,23.0,820.0,0.0,348.0,1168.0,2.0,0.0,2000.0,4.0,820.0
0.0,0.0,0.0,0.0,847.0,847.0,0.0,0.0,2003.0,2.0,433.0
50.0,0.0,375.0,0.0,345.0,720.0,0.0,0.0,1965.0,2.0,720.0
87.0,284.0,1015.0,0.0,724.0,1739.0,1.0,0.0,2008.0,3.0,927.0
38.0,0.0,198.0,688.0,140.0,1026.0,1.0,0.0,1977.0,1.0,308.0
68.0,0.0,1810.0,0.0,32.0,1842.0,2.0,0.0,1981.0,3.0,894.0
85.0,176.0,454.0,0.0,314.0,768.0,0.0,0.0,1965.0,2.0,486.0
64.0,24.0,686.0,0.0,501.0,1187.0,1.0,0.0,2006.0,2.0,632.0
63.0,106.0,0.0,0.0,1422.0,1422.0,0.0,0.0,2004.0,2.0,626.0
67.0,0.0,836.0,0.0,0.0,836.0,0.0,0.0,1951.0,2.0,396.0
0.0,0.0,767.0,93.0,266.0,1126.0,0.0,1.0,1977.0,2.0,540.0
70.0,0.0,494.0,0.0,521.0,1015.0,1.0,0.0,2001.0,2.0,896.0
65.0,84.0,1033.0,0.0,94.0,1127.0,0.0,1.0,1991.0,2.0,480.0
75.0,0.0,444.0,0.0,550.0,994.0,0.0,0.0,1954.0,1.0,325.0
65.0,0.0,465.0,0.0,447.0,912.0,0.0,0.0,1961.0,1.0,288.0
82.0,673.0,1163.0,0.0,89.0,1252.0,1.0,0.0,1999.0,3.0,856.0
0.0,220.0,619.0,0.0,435.0,1054.0,1.0,0.0,1968.0,2.0,619.0
0.0,402.0,1023.0,0.0,213.0,1236.0,1.0,0.0,1996.0,3.0,787.0
60.0,0.0,1200.0,0.0,0.0,1200.0,3.0,0.0,0.0,0.0,0.0
34.0,0.0,0.0,0.0,689.0,689.0,0.0,0.0,2007.0,2.0,540.0
60.0,0.0,375.0,0.0,763.0,1138.0,0.0,0.0,2006.0,2.0,720.0
0.0,28.0,1200.0,0.0,410.0,1610.0,1.0,0.0,1977.0,2.0,480.0
42.0,340.0,893.0,0.0,384.0,1277.0,1.0,0.0,1986.0,2.0,512.0
61.0,192.0,903.0,0.0,126.0,1029.0,1.0,0.0,1961.0,1.0,261.0
92.0,120.0,300.0,294.0,468.0,1062.0,0.0,1.0,1958.0,1.0,288.0
60.0,279.0,0.0,0.0,808.0,808.0,0.0,0.0,1940.0,2.0,379.0
82.0,734.0,1206.0,0.0,644.0,1850.0,1.0,0.0,2006.0,3.0,736.0
65.0,60.0,140.0,590.0,182.0,912.0,0.0,1.0,1962.0,1.0,252.0
65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53.0,0.0,116.0,0.0,508.0,624.0,0.0,0.0,1935.0,1.0,288.0
60.0,0.0,0.0,0.0,1073.0,1073.0,0.0,0.0,1968.0,1.0,326.0
0.0,450.0,194.0,982.0,0.0,1176.0,1.0,0.0,1967.0,2.0,512.0
65.0,170.0,0.0,0.0,1461.0,1461.0,0.0,0.0,2006.0,2.0,566.0
88.0,0.0,0.0,0.0,552.0,552.0,0.0,0.0,1961.0,1.0,384.0
68.0,0.0,476.0,0.0,388.0,864.0,0.0,0.0,1969.0,1.0,275.0
85.0,60.0,0.0,0.0,1504.0,1504.0,0.0,0.0,2006.0,2.0,510.0
80.0,44.0,624.0,0.0,193.0,817.0,1.0,0.0,2002.0,2.0,510.0
72.0,0.0,24.0,0.0,1254.0,1278.0,0.0,0.0,2006.0,2.0,584.0
93.0,650.0,0.0,0.0,1141.0,1141.0,0.0,0.0,1998.0,2.0,420.0
0.0,23.0,820.0,0.0,348.0,1168.0,2.0,0.0,2000.0,4.0,820.0
0.0,0.0,0.0,0.0,707.0,707.0,0.0,0.0,2002.0,2.0,403.0
85.0,108.0,270.0,580.0,452.0,1302.0,0.0,1.0,1964.0,1.0,309.0
0.0,0.0,353.0,0.0,55.0,408.0,1.0,0.0,2002.0,2.0,527.0
128.0,176.0,492.0,121.0,1012.0,1625.0,0.0,1.0,1971.0,2.0,944.0
0.0,242.0,454.0,0.0,118.0,572.0,1.0,0.0,1986.0,2.0,501.0
0.0,170.0,685.0,0.0,163.0,848.0,1.0,0.0,2003.0,2.0,420.0
44.0,174.0,1476.0,0.0,120.0,1596.0,1.0,1.0,2007.0,2.0,482.0
65.0,0.0,319.0,0.0,1018.0,1337.0,1.0,0.0,1989.0,2.0,462.0
80.0,0.0,602.0,0.0,299.0,901.0,0.0,0.0,1940.0,1.0,410.0
75.0,0.0,774.0,0.0,330.0,1104.0,1.0,0.0,1956.0,1.0,384.0
0.0,76.0,625.0,0.0,282.0,907.0,0.0,0.0,1978.0,1.0,343.0
68.0,120.0,527.0,0.0,255.0,782.0,0.0,0.0,2000.0,2.0,532.0
80.0,256.0,0.0,0.0,932.0,932.0,0.0,0.0,1967.0,2.0,515.0
60.0,0.0,0.0,0.0,735.0,735.0,0.0,0.0,1940.0,1.0,240.0
64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1979.0,2.0,400.0
78.0,76.0,24.0,0.0,1474.0,1498.0,0.0,0.0,2005.0,3.0,844.0
60.0,0.0,288.0,0.0,765.0,1053.0,1.0,0.0,1994.0,2.0,692.0
0.0,28.0,468.0,539.0,171.0,1178.0,1.0,0.0,1954.0,2.0,452.0
95.0,450.0,1232.0,0.0,788.0,2020.0,1.0,0.0,2008.0,3.0,896.0
0.0,0.0,636.0,0.0,802.0,1438.0,1.0,0.0,1962.0,2.0,441.0
77.0,336.0,0.0,0.0,741.0,741.0,0.0,0.0,1985.0,2.0,476.0
48.0,176.0,863.0,0.0,461.0,1324.0,1.0,0.0,2006.0,2.0,550.0
68.0,0.0,0.0,0.0,678.0,678.0,0.0,0.0,1928.0,2.0,780.0
63.0,38.0,0.0,0.0,1237.0,1237.0,0.0,0.0,1995.0,2.0,402.0
111.0,370.0,0.0,0.0,1249.0,1249.0,0.0,0.0,2006.0,3.0,840.0
0.0,75.0,599.0,0.0,277.0,876.0,0.0,0.0,1967.0,1.0,288.0
75.0,128.0,0.0,0.0,1495.0,1495.0,0.0,0.0,1989.0,2.0,438.0
84.0,0.0,0.0,0.0,1574.0,1574.0,0.0,0.0,2007.0,2.0,594.0
63.0,120.0,680.0,0.0,400.0,1080.0,1.0,0.0,0.0,0.0,0.0
75.0,0.0,595.0,354.0,156.0,1105.0,1.0,0.0,1953.0,1.0,280.0
53.0,72.0,0.0,0.0,1258.0,1258.0,0.0,0.0,2007.0,3.0,648.0
60.0,0.0,0.0,0.0,698.0,698.0,0.0,0.0,2003.0,1.0,384.0
60.0,0.0,737.0,0.0,100.0,837.0,0.0,0.0,1930.0,1.0,216.0
107.0,315.0,0.0,0.0,2121.0,2121.0,0.0,0.0,2007.0,3.0,732.0
60.0,0.0,0.0,0.0,972.0,972.0,0.0,0.0,1920.0,1.0,207.0
85.0,410.0,0.0,0.0,1588.0,1588.0,0.0,0.0,2006.0,3.0,825.0
72.0,54.0,806.0,0.0,247.0,1053.0,1.0,0.0,1959.0,1.0,312.0
52.0,0.0,416.0,0.0,76.0,492.0,1.0,0.0,1921.0,1.0,200.0
90.0,434.0,0.0,0.0,1851.0,1851.0,0.0,0.0,1969.0,2.0,506.0
60.0,0.0,276.0,262.0,160.0,698.0,1.0,0.0,1915.0,1.0,308.0
65.0,63.0,507.0,0.0,81.0,588.0,0.0,1.0,1958.0,1.0,264.0
110.0,724.0,1972.0,0.0,480.0,2452.0,2.0,0.0,2003.0,3.0,886.0
61.0,0.0,532.0,144.0,364.0,1040.0,0.0,0.0,1977.0,2.0,484.0
75.0,0.0,0.0,0.0,763.0,763.0,0.0,0.0,1993.0,2.0,440.0
78.0,196.0,888.0,0.0,228.0,1116.0,1.0,0.0,1974.0,2.0,528.0
58.0,0.0,0.0,0.0,879.0,879.0,0.0,0.0,2006.0,3.0,660.0
70.0,0.0,0.0,0.0,1055.0,1055.0,0.0,0.0,1992.0,2.0,462.0
74.0,143.0,621.0,52.0,503.0,1176.0,1.0,0.0,1957.0,1.0,292.0
65.0,47.0,240.0,474.0,150.0,864.0,1.0,0.0,1966.0,1.0,416.0
60.0,0.0,247.0,465.0,310.0,1022.0,1.0,0.0,1956.0,1.0,280.0
89.0,44.0,756.0,0.0,1380.0,2136.0,0.0,0.0,1951.0,2.0,528.0
59.0,0.0,851.0,0.0,75.0,926.0,0.0,0.0,1998.0,2.0,472.0
66.0,0.0,0.0,0.0,806.0,806.0,1.0,0.0,1920.0,1.0,216.0
75.0,0.0,764.0,0.0,100.0,864.0,1.0,0.0,1962.0,1.0,420.0
0.0,176.0,294.0,0.0,782.0,1076.0,0.0,0.0,1985.0,2.0,576.0
50.0,0.0,0.0,0.0,742.0,742.0,0.0,0.0,1988.0,1.0,308.0
67.0,95.0,0.0,0.0,835.0,835.0,0.0,0.0,2003.0,2.0,478.0
50.0,0.0,384.0,0.0,384.0,768.0,0.0,0.0,1950.0,1.0,308.0
0.0,0.0,0.0,0.0,806.0,806.0,0.0,0.0,1995.0,2.0,373.0
50.0,0.0,264.0,0.0,475.0,739.0,0.0,0.0,1939.0,1.0,240.0
0.0,0.0,282.0,35.0,664.0,981.0,1.0,0.0,1979.0,2.0,576.0
75.0,0.0,0.0,0.0,1099.0,1099.0,0.0,0.0,1999.0,1.0,352.0
0.0,0.0,695.0,0.0,253.0,948.0,1.0,0.0,1994.0,2.0,463.0
82.0,0.0,924.0,0.0,46.0,970.0,1.0,0.0,1974.0,2.0,528.0
42.0,0.0,964.0,0.0,455.0,1419.0,1.0,0.0,2001.0,2.0,588.0
100.0,760.0,2188.0,0.0,142.0,2330.0,1.0,0.0,2009.0,3.0,820.0
82.0,0.0,732.0,0.0,308.0,1040.0,1.0,0.0,2000.0,2.0,576.0
43.0,0.0,263.0,0.0,1017.0,1280.0,0.0,0.0,1992.0,2.0,506.0
76.0,344.0,0.0,0.0,1143.0,1143.0,0.0,0.0,2004.0,3.0,852.0
70.0,0.0,258.0,0.0,422.0,680.0,0.0,0.0,1940.0,1.0,224.0
75.0,0.0,609.0,0.0,483.0,1092.0,0.0,0.0,1966.0,1.0,264.0
88.0,0.0,776.0,0.0,212.0,988.0,1.0,0.0,1956.0,2.0,621.0
74.0,0.0,809.0,0.0,236.0,1045.0,1.0,0.0,1962.0,2.0,528.0
88.0,0.0,792.0,0.0,301.0,1093.0,1.0,0.0,1966.0,2.0,484.0
65.0,0.0,0.0,0.0,798.0,798.0,0.0,0.0,2004.0,2.0,520.0
70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1962.0,2.0,462.0
60.0,0.0,350.0,210.0,0.0,560.0,1.0,0.0,1971.0,2.0,576.0
60.0,0.0,0.0,0.0,1054.0,1054.0,0.0,0.0,1987.0,1.0,264.0
52.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1956.0,1.0,331.0
74.0,216.0,1170.0,0.0,292.0,1462.0,1.0,0.0,2004.0,3.0,738.0
60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1949.0,2.0,400.0
68.0,158.0,633.0,0.0,240.0,873.0,1.0,0.0,1999.0,2.0,588.0
79.0,0.0,0.0,0.0,588.0,588.0,0.0,0.0,1993.0,2.0,672.0
70.0,0.0,0.0,0.0,813.0,813.0,0.0,0.0,1932.0,1.0,270.0
0.0,108.0,990.0,0.0,309.0,1299.0,1.0,0.0,2001.0,2.0,531.0
80.0,0.0,504.0,0.0,546.0,1050.0,0.0,0.0,1956.0,1.0,338.0
114.0,738.0,292.0,1393.0,48.0,1733.0,1.0,0.0,1993.0,3.0,959.0
75.0,132.0,492.0,0.0,372.0,864.0,0.0,0.0,1954.0,1.0,248.0
60.0,0.0,0.0,0.0,750.0,750.0,0.0,0.0,1965.0,2.0,576.0
0.0,113.0,187.0,723.0,111.0,1021.0,0.0,0.0,1965.0,2.0,596.0
0.0,72.0,728.0,0.0,568.0,1296.0,1.0,0.0,1993.0,2.0,924.0
30.0,0.0,390.0,0.0,210.0,600.0,1.0,0.0,2005.0,2.0,480.0
52.0,0.0,0.0,0.0,662.0,662.0,0.0,1.0,1920.0,1.0,180.0
68.0,0.0,583.0,0.0,963.0,1546.0,0.0,0.0,2207.0,2.0,502.0
104.0,860.0,0.0,0.0,1926.0,1926.0,0.0,0.0,2009.0,3.0,820.0
90.0,0.0,0.0,0.0,1595.0,1595.0,0.0,0.0,1962.0,2.0,576.0
0.0,128.0,688.0,0.0,176.0,864.0,1.0,0.0,1997.0,2.0,600.0
107.0,42.0,1039.0,0.0,797.0,1836.0,1.0,0.0,2004.0,3.0,862.0
92.0,504.0,1149.0,0.0,454.0,1603.0,1.0,0.0,2003.0,3.0,732.0
21.0,0.0,131.0,499.0,0.0,630.0,1.0,0.0,0.0,0.0,0.0
80.0,218.0,717.0,263.0,415.0,1395.0,1.0,0.0,1963.0,2.0,440.0
66.0,0.0,0.0,0.0,502.0,502.0,0.0,0.0,1930.0,1.0,200.0
70.0,0.0,24.0,0.0,1836.0,1860.0,0.0,0.0,2004.0,2.0,484.0
80.0,203.0,658.0,0.0,638.0,1296.0,0.0,0.0,1960.0,2.0,450.0
57.0,0.0,702.0,0.0,192.0,894.0,1.0,0.0,1967.0,2.0,450.0
60.0,136.0,616.0,0.0,424.0,1040.0,0.0,0.0,0.0,0.0,0.0
50.0,0.0,548.0,0.0,311.0,859.0,0.0,0.0,1923.0,1.5588785046728972,419.54392523364487
66.0,0.0,658.0,0.0,350.0,1008.0,1.0,0.0,1952.0,1.0,280.0
60.0,0.0,682.0,0.0,182.0,864.0,1.0,0.0,1996.0,2.0,528.0
64.0,32.0,428.0,0.0,1048.0,1476.0,0.0,0.0,2006.0,2.0,472.0
52.0,0.0,384.0,0.0,384.0,768.0,0.0,0.0,1925.0,1.0,160.0
85.0,157.0,400.0,0.0,722.0,1122.0,1.0,0.0,1977.0,2.0,567.0
70.0,0.0,179.0,506.0,465.0,1150.0,1.0,0.0,1959.0,1.0,300.0
134.0,0.0,0.0,0.0,1582.0,1582.0,0.0,0.0,2007.0,2.0,728.0
50.0,0.0,344.0,0.0,328.0,672.0,1.0,0.0,1941.0,1.0,234.0
0.0,302.0,770.0,0.0,631.0,1401.0,1.0,0.0,1995.0,3.0,811.0
80.0,0.0,700.0,0.0,93.0,793.0,1.0,0.0,1945.0,1.0,240.0
65.0,0.0,528.0,0.0,480.0,1008.0,1.0,0.0,1975.0,1.0,352.0
82.0,120.0,778.0,0.0,140.0,918.0,1.0,0.0,2007.0,3.0,786.0
60.0,0.0,580.0,0.0,333.0,913.0,1.0,0.0,1962.0,1.0,288.0
0.0,0.0,909.0,0.0,723.0,1632.0,1.0,0.0,1958.0,2.0,518.0
74.0,108.0,40.0,0.0,908.0,948.0,0.0,0.0,2007.0,3.0,656.0
65.0,0.0,0.0,0.0,768.0,768.0,0.0,0.0,2005.0,2.0,400.0
80.0,289.0,668.0,138.0,525.0,1331.0,0.0,0.0,1957.0,2.0,464.0
24.0,0.0,320.0,0.0,484.0,804.0,0.0,1.0,1978.0,2.0,440.0
55.0,0.0,0.0,0.0,918.0,918.0,0.0,0.0,1979.0,1.0,264.0
95.0,0.0,986.0,0.0,379.0,1365.0,1.0,0.0,2009.0,3.0,864.0
62.0,0.0,0.0,0.0,953.0,953.0,0.0,0.0,1999.0,2.0,460.0
60.0,0.0,0.0,0.0,825.0,825.0,0.0,1.0,1954.0,1.0,350.0
0.0,0.0,1237.0,0.0,420.0,1657.0,0.0,1.0,1970.0,2.0,484.0
0.0,0.0,266.0,0.0,522.0,788.0,0.0,0.0,0.0,0.0,0.0
105.0,692.0,1118.0,0.0,216.0,1334.0,1.0,0.0,1992.0,3.0,888.0
65.0,0.0,775.0,0.0,89.0,864.0,1.0,0.0,1969.0,1.0,280.0
134.0,456.0,57.0,0.0,1335.0,1392.0,1.0,0.0,2006.0,2.0,576.0
0.0,0.0,72.0,258.0,733.0,1063.0,1.0,0.0,1997.0,2.0,576.0
0.0,432.0,578.0,0.0,892.0,1470.0,1.0,0.0,2009.0,2.0,484.0
0.0,0.0,494.0,0.0,204.0,698.0,1.0,0.0,2003.0,2.0,393.0
60.0,294.0,510.0,0.0,278.0,788.0,1.0,0.0,1940.0,1.0,240.0
69.0,288.0,540.0,0.0,324.0,864.0,0.0,0.0,1962.0,1.0,264.0
0.0,0.0,300.0,0.0,652.0,952.0,0.0,0.0,2000.0,2.0,554.0
44.0,186.0,1476.0,0.0,120.0,1596.0,1.0,1.0,2007.0,2.0,525.0
85.0,0.0,500.0,276.0,176.0,952.0,0.0,0.0,1969.0,2.0,576.0
76.0,0.0,656.0,0.0,300.0,956.0,1.0,0.0,2004.0,2.0,618.0
56.0,0.0,143.0,72.0,817.0,1032.0,0.0,0.0,1995.0,1.0,280.0
65.0,119.0,476.0,0.0,204.0,680.0,0.0,0.0,1995.0,2.0,420.0
45.0,0.0,539.0,0.0,501.0,1040.0,0.0,0.0,1977.0,2.0,748.0
51.0,0.0,0.0,0.0,884.0,884.0,0.0,0.0,1939.0,1.0,240.0
70.0,0.0,549.0,0.0,548.0,1097.0,1.0,0.0,1996.0,1.0,242.0
56.0,0.0,0.0,0.0,864.0,864.0,0.0,0.0,0.0,0.0,0.0
24.0,0.0,286.0,294.0,275.0,855.0,0.0,0.0,1975.0,2.0,460.0
52.0,0.0,0.0,0.0,816.0,816.0,0.0,0.0,1985.0,2.0,528.0
0.0,0.0,659.0,0.0,253.0,912.0,0.0,0.0,1967.0,1.0,288.0
64.0,186.0,1480.0,0.0,120.0,1600.0,1.0,1.0,2008.0,2.0,482.0
66.0,0.0,275.0,0.0,877.0,1152.0,0.0,0.0,1941.0,1.0,252.0
57.0,0.0,189.0,0.0,195.0,384.0,0.0,0.0,1998.0,2.0,396.0
75.0,182.0,532.0,0.0,476.0,1008.0,0.0,0.0,1968.0,1.0,384.0
85.0,0.0,0.0,0.0,608.0,608.0,0.0,0.0,2007.0,2.0,440.0
80.0,306.0,414.0,0.0,431.0,845.0,0.0,0.0,1964.0,2.0,539.0
96.0,186.0,0.0,0.0,1082.0,1082.0,0.0,0.0,2003.0,3.0,730.0
0.0,600.0,224.0,0.0,816.0,1040.0,0.0,0.0,1951.0,1.0,240.0
43.0,108.0,0.0,0.0,1710.0,1710.0,0.0,0.0,2004.0,2.0,550.0
80.0,176.0,368.0,0.0,710.0,1078.0,1.0,0.0,1955.0,1.0,288.0
100.0,272.0,442.0,0.0,374.0,816.0,0.0,1.0,1964.0,2.0,540.0
50.0,0.0,0.0,0.0,1332.0,1332.0,0.0,0.0,1990.0,2.0,542.0
0.0,0.0,0.0,0.0,1250.0,1250.0,0.0,0.0,1964.0,2.0,504.0
110.0,375.0,0.0,0.0,1935.0,1935.0,0.0,0.0,2006.0,3.0,895.0
24.0,514.0,0.0,0.0,525.0,525.0,0.0,0.0,1973.0,2.0,440.0
85.0,0.0,615.0,0.0,434.0,1049.0,1.0,0.0,1998.0,3.0,741.0
60.0,0.0,432.0,0.0,432.0,864.0,0.0,0.0,1950.0,1.0,357.0
79.0,0.0,666.0,0.0,278.0,944.0,1.0,0.0,2001.0,2.0,622.0
51.0,0.0,0.0,0.0,939.0,939.0,0.0,0.0,1933.0,1.0,180.0
55.0,0.0,406.0,273.0,329.0,1008.0,0.0,0.0,1992.0,1.0,288.0
66.0,100.0,70.0,450.0,0.0,520.0,0.0,0.0,1983.0,2.0,576.0
70.0,0.0,191.0,0.0,673.0,864.0,0.0,0.0,1994.0,2.0,463.0
92.0,0.0,0.0,0.0,808.0,808.0,0.0,0.0,1977.0,2.0,534.0
43.0,16.0,0.0,0.0,1266.0,1266.0,0.0,0.0,2007.0,2.0,388.0
51.0,0.0,0.0,0.0,612.0,612.0,0.0,0.0,1998.0,2.0,621.0
0.0,0.0,644.0,0.0,268.0,912.0,0.0,0.0,0.0,0.0,0.0
0.0,180.0,1302.0,0.0,90.0,1392.0,1.0,0.0,1957.0,2.0,528.0
76.0,0.0,0.0,0.0,1824.0,1824.0,0.0,0.0,1958.0,2.0,484.0
75.0,0.0,663.0,0.0,265.0,928.0,1.0,0.0,2000.0,2.0,626.0
44.0,186.0,1564.0,0.0,30.0,1594.0,1.0,1.0,2004.0,2.0,525.0
21.0,0.0,0.0,0.0,546.0,546.0,0.0,0.0,0.0,0.0,0.0
74.0,108.0,231.0,0.0,1497.0,1728.0,0.0,0.0,1987.0,2.0,576.0
67.0,110.0,788.0,0.0,785.0,1573.0,1.0,0.0,2002.0,2.0,544.0
0.0,0.0,246.0,0.0,674.0,920.0,0.0,0.0,1940.0,2.0,400.0
73.0,158.0,915.0,0.0,426.0,1341.0,1.0,0.0,1999.0,2.0,482.0
60.0,0.0,0.0,0.0,173.0,173.0,0.0,0.0,1895.0,1.0,185.0
89.0,0.0,0.0,0.0,744.0,744.0,0.0,0.0,1956.0,2.0,480.0
40.0,0.0,652.0,526.0,48.0,1226.0,1.0,0.0,1978.0,2.0,484.0
107.0,424.0,0.0,0.0,1734.0,1734.0,0.0,0.0,2009.0,3.0,1020.0
50.0,0.0,397.0,0.0,706.0,1103.0,0.0,0.0,1976.0,2.0,440.0
80.0,198.0,0.0,0.0,1179.0,1179.0,0.0,0.0,1960.0,2.0,622.0
50.0,0.0,0.0,0.0,698.0,698.0,0.0,1.0,0.0,0.0,0.0
85.0,292.0,866.0,0.0,132.0,998.0,1.0,0.0,2003.0,3.0,871.0
70.0,318.0,319.0,0.0,539.0,858.0,0.0,0.0,1962.0,2.0,490.0
96.0,0.0,0.0,0.0,835.0,835.0,0.0,0.0,2004.0,2.0,478.0
0.0,0.0,1090.0,0.0,0.0,1090.0,1.0,0.0,1976.0,2.0,502.0
54.0,0.0,0.0,0.0,818.0,818.0,0.0,0.0,1919.0,1.0,288.0
60.0,0.0,0.0,0.0,576.0,576.0,0.0,0.0,1952.0,1.0,528.0
78.0,183.0,1162.0,0.0,426.0,1588.0,0.0,0.0,1999.0,2.0,472.0
0.0,112.0,994.0,0.0,426.0,1420.0,1.0,0.0,2004.0,3.0,746.0
81.0,248.0,548.0,0.0,127.0,675.0,0.0,0.0,1975.0,2.0,485.0
50.0,0.0,331.0,0.0,318.0,649.0,0.0,0.0,1981.0,1.0,308.0
70.0,0.0,52.0,364.0,400.0,816.0,0.0,0.0,1992.0,2.0,528.0
35.0,0.0,0.0,0.0,625.0,625.0,0.0,0.0,2006.0,2.0,528.0
88.0,232.0,549.0,0.0,319.0,868.0,0.0,0.0,1989.0,2.0,506.0
0.0,18.0,1059.0,0.0,306.0,1365.0,1.0,0.0,2004.0,2.0,388.0
58.0,0.0,0.0,0.0,658.0,658.0,0.0,0.0,0.0,0.0,0.0
49.0,0.0,1562.0,0.0,108.0,1670.0,1.0,0.0,2006.0,3.0,928.0
0.0,128.0,1065.0,0.0,92.0,1157.0,1.0,0.0,1988.0,2.0,454.0
